customer_id,year_week,weekly_quantity,customer_name
517,2025-W21,1025.0,ARAIA INVESTMENTS
517,2025-W22,2566.0,ARAIA INVESTMENTS
517,2025-W24,11153.0,ARAIA INVESTMENTS
517,2025-W26,25207.0,ARAIA INVESTMENTS
518,2025-W03,1356.0,ZAKERA COSMETICS
518,2025-W12,406.0,ZAKERA COSMETICS
518,2025-W16,37.0,ZAKERA COSMETICS
518,2025-W17,548.0,ZAKERA COSMETICS
518,2025-W18,30.0,ZAKERA COSMETICS
518,2025-W19,24.0,ZAKERA COSMETICS
518,2025-W20,144.0,ZAKERA COSMETICS
518,2025-W24,1228.0,ZAKERA COSMETICS
519,2025-W02,7040.0,POCHA & SONS WHOLESALERS - KISMAT CASH N CARRY
519,2025-W03,9182.0,POCHA & SONS WHOLESALERS - KISMAT CASH N CARRY
519,2025-W04,9096.0,POCHA & SONS WHOLESALERS - KISMAT CASH N CARRY
519,2025-W05,16194.0,POCHA & SONS WHOLESALERS - KISMAT CASH N CARRY
519,2025-W06,879.0,POCHA & SONS WHOLESALERS - KISMAT CASH N CARRY
519,2025-W07,1782.0,POCHA & SONS WHOLESALERS - KISMAT CASH N CARRY
519,2025-W08,4003.0,POCHA & SONS WHOLESALERS - KISMAT CASH N CARRY
519,2025-W09,1662.0,POCHA & SONS WHOLESALERS - KISMAT CASH N CARRY
519,2025-W10,8475.0,POCHA & SONS WHOLESALERS - KISMAT CASH N CARRY
519,2025-W11,8712.0,POCHA & SONS WHOLESALERS - KISMAT CASH N CARRY
519,2025-W12,8482.0,POCHA & SONS WHOLESALERS - KISMAT CASH N CARRY
519,2025-W13,9977.0,POCHA & SONS WHOLESALERS - KISMAT CASH N CARRY
519,2025-W14,13436.0,POCHA & SONS WHOLESALERS - KISMAT CASH N CARRY
519,2025-W15,4313.0,POCHA & SONS WHOLESALERS - KISMAT CASH N CARRY
519,2025-W16,24533.0,POCHA & SONS WHOLESALERS - KISMAT CASH N CARRY
519,2025-W17,2714.0,POCHA & SONS WHOLESALERS - KISMAT CASH N CARRY
519,2025-W18,17528.0,POCHA & SONS WHOLESALERS - KISMAT CASH N CARRY
519,2025-W19,1854.0,POCHA & SONS WHOLESALERS - KISMAT CASH N CARRY
519,2025-W20,6238.0,POCHA & SONS WHOLESALERS - KISMAT CASH N CARRY
519,2025-W21,3700.0,POCHA & SONS WHOLESALERS - KISMAT CASH N CARRY
519,2025-W22,5352.0,POCHA & SONS WHOLESALERS - KISMAT CASH N CARRY
519,2025-W23,9924.0,POCHA & SONS WHOLESALERS - KISMAT CASH N CARRY
519,2025-W24,9587.0,POCHA & SONS WHOLESALERS - KISMAT CASH N CARRY
519,2025-W25,13033.0,POCHA & SONS WHOLESALERS - KISMAT CASH N CARRY
519,2025-W26,4975.0,POCHA & SONS WHOLESALERS - KISMAT CASH N CARRY
52,2025-W03,4.0,SWEET SHOP
52,2025-W04,3228.0,SWEET SHOP
52,2025-W05,1734.0,SWEET SHOP
52,2025-W06,10440.0,SWEET SHOP
52,2025-W07,2134.0,SWEET SHOP
52,2025-W08,2354.0,SWEET SHOP
52,2025-W09,4782.0,SWEET SHOP
52,2025-W11,1641.0,SWEET SHOP
52,2025-W14,794.0,SWEET SHOP
52,2025-W15,33.0,SWEET SHOP
52,2025-W16,2491.0,SWEET SHOP
52,2025-W18,616.0,SWEET SHOP
52,2025-W21,2820.0,SWEET SHOP
52,2025-W23,3078.0,SWEET SHOP
52,2025-W24,8095.0,SWEET SHOP
52,2025-W25,2817.0,SWEET SHOP
52,2025-W26,3574.0,SWEET SHOP
520,2025-W02,1200.0,SWEET CORNER & COSMETICS
520,2025-W03,698.0,SWEET CORNER & COSMETICS
520,2025-W05,4842.0,SWEET CORNER & COSMETICS
520,2025-W08,10552.0,SWEET CORNER & COSMETICS
520,2025-W09,1976.0,SWEET CORNER & COSMETICS
520,2025-W10,1527.0,SWEET CORNER & COSMETICS
520,2025-W11,1285.0,SWEET CORNER & COSMETICS
520,2025-W12,399.0,SWEET CORNER & COSMETICS
520,2025-W13,2824.0,SWEET CORNER & COSMETICS
520,2025-W14,2328.0,SWEET CORNER & COSMETICS
520,2025-W15,2443.0,SWEET CORNER & COSMETICS
520,2025-W16,2559.0,SWEET CORNER & COSMETICS
520,2025-W17,907.0,SWEET CORNER & COSMETICS
520,2025-W18,3515.0,SWEET CORNER & COSMETICS
520,2025-W19,185.0,SWEET CORNER & COSMETICS
520,2025-W20,1214.0,SWEET CORNER & COSMETICS
520,2025-W21,4242.0,SWEET CORNER & COSMETICS
520,2025-W22,474.0,SWEET CORNER & COSMETICS
520,2025-W23,124.0,SWEET CORNER & COSMETICS
520,2025-W24,4447.0,SWEET CORNER & COSMETICS
520,2025-W25,2625.0,SWEET CORNER & COSMETICS
520,2025-W26,1594.0,SWEET CORNER & COSMETICS
521,2025-W03,2226.0,FREEDOM GENERAL DEALERS
521,2025-W04,2752.0,FREEDOM GENERAL DEALERS
521,2025-W07,138.0,FREEDOM GENERAL DEALERS
521,2025-W08,3638.0,FREEDOM GENERAL DEALERS
521,2025-W12,1428.0,FREEDOM GENERAL DEALERS
521,2025-W13,1662.0,FREEDOM GENERAL DEALERS
521,2025-W15,764.0,FREEDOM GENERAL DEALERS
521,2025-W17,1032.0,FREEDOM GENERAL DEALERS
521,2025-W18,156.0,FREEDOM GENERAL DEALERS
521,2025-W21,2779.0,FREEDOM GENERAL DEALERS
521,2025-W23,480.0,FREEDOM GENERAL DEALERS
521,2025-W25,40.0,FREEDOM GENERAL DEALERS
521,2025-W26,1097.0,FREEDOM GENERAL DEALERS
522,2025-W04,9394.0,S.M WHOLESALERS CC
522,2025-W07,253.0,S.M WHOLESALERS CC
522,2025-W08,2275.0,S.M WHOLESALERS CC
522,2025-W13,1038.0,S.M WHOLESALERS CC
522,2025-W14,216.0,S.M WHOLESALERS CC
522,2025-W16,492.0,S.M WHOLESALERS CC
522,2025-W17,2046.0,S.M WHOLESALERS CC
522,2025-W19,3143.0,S.M WHOLESALERS CC
522,2025-W21,1678.0,S.M WHOLESALERS CC
522,2025-W24,292.0,S.M WHOLESALERS CC
523,2025-W02,112.0,"MIM, MINI SUPERMARKET"
523,2025-W03,70.0,"MIM, MINI SUPERMARKET"
523,2025-W04,54.0,"MIM, MINI SUPERMARKET"
523,2025-W05,26.0,"MIM, MINI SUPERMARKET"
523,2025-W14,42.0,"MIM, MINI SUPERMARKET"
523,2025-W15,24.0,"MIM, MINI SUPERMARKET"
523,2025-W17,29.0,"MIM, MINI SUPERMARKET"
523,2025-W21,58.0,"MIM, MINI SUPERMARKET"
523,2025-W22,15.0,"MIM, MINI SUPERMARKET"
523,2025-W24,120.0,"MIM, MINI SUPERMARKET"
524,2025-W02,2160.0,IVORY PARK WHOLESALERS
524,2025-W04,1584.0,IVORY PARK WHOLESALERS
524,2025-W06,390.0,IVORY PARK WHOLESALERS
524,2025-W07,1208.0,IVORY PARK WHOLESALERS
524,2025-W08,1339.0,IVORY PARK WHOLESALERS
524,2025-W10,1382.0,IVORY PARK WHOLESALERS
524,2025-W11,1260.0,IVORY PARK WHOLESALERS
524,2025-W13,385.0,IVORY PARK WHOLESALERS
524,2025-W15,78.0,IVORY PARK WHOLESALERS
524,2025-W16,432.0,IVORY PARK WHOLESALERS
524,2025-W17,1186.0,IVORY PARK WHOLESALERS
524,2025-W18,583.0,IVORY PARK WHOLESALERS
524,2025-W20,2572.0,IVORY PARK WHOLESALERS
524,2025-W22,3.0,IVORY PARK WHOLESALERS
524,2025-W24,1944.0,IVORY PARK WHOLESALERS
525,2025-W02,200.0,D.K DISCOUNT C&C
525,2025-W03,4472.0,D.K DISCOUNT C&C
525,2025-W07,1256.0,D.K DISCOUNT C&C
525,2025-W12,2409.0,D.K DISCOUNT C&C
525,2025-W14,987.0,D.K DISCOUNT C&C
525,2025-W15,1884.0,D.K DISCOUNT C&C
525,2025-W16,67.0,D.K DISCOUNT C&C
525,2025-W21,3009.0,D.K DISCOUNT C&C
525,2025-W24,20.0,D.K DISCOUNT C&C
525,2025-W25,512.0,D.K DISCOUNT C&C
525,2025-W26,1643.0,D.K DISCOUNT C&C
526,2025-W04,760.0,MOKWENA SUPER STORE C&C
526,2025-W05,1042.0,MOKWENA SUPER STORE C&C
526,2025-W08,156.0,MOKWENA SUPER STORE C&C
526,2025-W15,75.0,MOKWENA SUPER STORE C&C
526,2025-W16,664.0,MOKWENA SUPER STORE C&C
526,2025-W17,200.0,MOKWENA SUPER STORE C&C
526,2025-W18,24.0,MOKWENA SUPER STORE C&C
526,2025-W21,846.0,MOKWENA SUPER STORE C&C
526,2025-W24,384.0,MOKWENA SUPER STORE C&C
526,2025-W25,120.0,MOKWENA SUPER STORE C&C
526,2025-W26,213.0,MOKWENA SUPER STORE C&C
527,2025-W02,4712.0,RAYAN INTERNATIONAL TRADING CC
527,2025-W06,185.0,RAYAN INTERNATIONAL TRADING CC
527,2025-W15,42.0,RAYAN INTERNATIONAL TRADING CC
527,2025-W16,1649.0,RAYAN INTERNATIONAL TRADING CC
527,2025-W22,3478.0,RAYAN INTERNATIONAL TRADING CC
527,2025-W24,96.0,RAYAN INTERNATIONAL TRADING CC
527,2025-W25,480.0,RAYAN INTERNATIONAL TRADING CC
527,2025-W26,479.0,RAYAN INTERNATIONAL TRADING CC
528,2025-W03,4200.0,MIDRAND FRESH MEATS CC T/A  B NAGIAH'S QAULITY MUT
528,2025-W04,2044.0,MIDRAND FRESH MEATS CC T/A  B NAGIAH'S QAULITY MUT
528,2025-W06,3074.0,MIDRAND FRESH MEATS CC T/A  B NAGIAH'S QAULITY MUT
528,2025-W08,941.0,MIDRAND FRESH MEATS CC T/A  B NAGIAH'S QAULITY MUT
528,2025-W13,1229.0,MIDRAND FRESH MEATS CC T/A  B NAGIAH'S QAULITY MUT
528,2025-W14,1130.0,MIDRAND FRESH MEATS CC T/A  B NAGIAH'S QAULITY MUT
528,2025-W15,111.0,MIDRAND FRESH MEATS CC T/A  B NAGIAH'S QAULITY MUT
528,2025-W16,1974.0,MIDRAND FRESH MEATS CC T/A  B NAGIAH'S QAULITY MUT
528,2025-W17,1954.0,MIDRAND FRESH MEATS CC T/A  B NAGIAH'S QAULITY MUT
528,2025-W18,189.0,MIDRAND FRESH MEATS CC T/A  B NAGIAH'S QAULITY MUT
528,2025-W20,2536.0,MIDRAND FRESH MEATS CC T/A  B NAGIAH'S QAULITY MUT
528,2025-W22,682.0,MIDRAND FRESH MEATS CC T/A  B NAGIAH'S QAULITY MUT
528,2025-W24,248.0,MIDRAND FRESH MEATS CC T/A  B NAGIAH'S QAULITY MUT
528,2025-W25,10.0,MIDRAND FRESH MEATS CC T/A  B NAGIAH'S QAULITY MUT
528,2025-W26,3522.0,MIDRAND FRESH MEATS CC T/A  B NAGIAH'S QAULITY MUT
529,2025-W02,9432.0,SEGWAGWA CC
529,2025-W03,48078.0,SEGWAGWA CC
529,2025-W04,21040.0,SEGWAGWA CC
529,2025-W05,48928.0,SEGWAGWA CC
529,2025-W06,2638.0,SEGWAGWA CC
529,2025-W07,1509.0,SEGWAGWA CC
529,2025-W08,2786.0,SEGWAGWA CC
529,2025-W09,8138.0,SEGWAGWA CC
529,2025-W10,1377.0,SEGWAGWA CC
529,2025-W11,23009.0,SEGWAGWA CC
529,2025-W12,7283.0,SEGWAGWA CC
529,2025-W13,7328.0,SEGWAGWA CC
529,2025-W14,33435.0,SEGWAGWA CC
529,2025-W15,503.0,SEGWAGWA CC
529,2025-W16,13875.0,SEGWAGWA CC
529,2025-W17,24393.0,SEGWAGWA CC
529,2025-W18,25843.0,SEGWAGWA CC
529,2025-W19,5270.0,SEGWAGWA CC
529,2025-W20,9035.0,SEGWAGWA CC
529,2025-W24,3532.0,SEGWAGWA CC
529,2025-W25,2024.0,SEGWAGWA CC
529,2025-W26,53441.0,SEGWAGWA CC
53,2025-W02,14770.0,QCCC (PTY) LTD
53,2025-W03,5812.0,QCCC (PTY) LTD
53,2025-W04,3912.0,QCCC (PTY) LTD
53,2025-W05,7600.0,QCCC (PTY) LTD
53,2025-W06,6004.0,QCCC (PTY) LTD
53,2025-W07,151.0,QCCC (PTY) LTD
53,2025-W08,14679.0,QCCC (PTY) LTD
53,2025-W09,298.0,QCCC (PTY) LTD
53,2025-W10,4721.0,QCCC (PTY) LTD
53,2025-W11,3833.0,QCCC (PTY) LTD
53,2025-W12,3192.0,QCCC (PTY) LTD
53,2025-W13,4523.0,QCCC (PTY) LTD
53,2025-W14,5836.0,QCCC (PTY) LTD
53,2025-W15,1000.0,QCCC (PTY) LTD
53,2025-W16,2462.0,QCCC (PTY) LTD
53,2025-W17,4626.0,QCCC (PTY) LTD
53,2025-W18,9218.0,QCCC (PTY) LTD
53,2025-W19,4686.0,QCCC (PTY) LTD
53,2025-W20,12013.0,QCCC (PTY) LTD
53,2025-W21,3139.0,QCCC (PTY) LTD
53,2025-W22,2409.0,QCCC (PTY) LTD
53,2025-W25,2334.0,QCCC (PTY) LTD
53,2025-W26,17323.0,QCCC (PTY) LTD
530,2025-W05,19196.0,MS GLOBAL
530,2025-W06,6411.0,MS GLOBAL
530,2025-W07,338.0,MS GLOBAL
530,2025-W08,2323.0,MS GLOBAL
530,2025-W10,540.0,MS GLOBAL
530,2025-W11,720.0,MS GLOBAL
530,2025-W12,2390.0,MS GLOBAL
530,2025-W13,5156.0,MS GLOBAL
530,2025-W15,3184.0,MS GLOBAL
530,2025-W16,75.0,MS GLOBAL
530,2025-W17,5431.0,MS GLOBAL
530,2025-W18,10125.0,MS GLOBAL
530,2025-W19,8.0,MS GLOBAL
530,2025-W20,2165.0,MS GLOBAL
530,2025-W21,1871.0,MS GLOBAL
530,2025-W22,3.0,MS GLOBAL
530,2025-W24,1304.0,MS GLOBAL
530,2025-W25,148.0,MS GLOBAL
530,2025-W26,9361.0,MS GLOBAL
531,2025-W03,32.0,A WALALA WASALA SUPERMARKET
531,2025-W05,184.0,A WALALA WASALA SUPERMARKET
531,2025-W15,92.0,A WALALA WASALA SUPERMARKET
531,2025-W22,72.0,A WALALA WASALA SUPERMARKET
531,2025-W25,280.0,A WALALA WASALA SUPERMARKET
532,2025-W02,5100.0,RAMADAN DISTRIBUTORS
532,2025-W03,16720.0,RAMADAN DISTRIBUTORS
532,2025-W04,2942.0,RAMADAN DISTRIBUTORS
532,2025-W05,4280.0,RAMADAN DISTRIBUTORS
532,2025-W06,3010.0,RAMADAN DISTRIBUTORS
532,2025-W07,1024.0,RAMADAN DISTRIBUTORS
532,2025-W08,2231.0,RAMADAN DISTRIBUTORS
532,2025-W09,293.0,RAMADAN DISTRIBUTORS
532,2025-W10,2523.0,RAMADAN DISTRIBUTORS
532,2025-W11,577.0,RAMADAN DISTRIBUTORS
532,2025-W12,5533.0,RAMADAN DISTRIBUTORS
532,2025-W13,10538.0,RAMADAN DISTRIBUTORS
532,2025-W14,10658.0,RAMADAN DISTRIBUTORS
532,2025-W15,1696.0,RAMADAN DISTRIBUTORS
532,2025-W16,101.0,RAMADAN DISTRIBUTORS
532,2025-W17,503.0,RAMADAN DISTRIBUTORS
532,2025-W18,81.0,RAMADAN DISTRIBUTORS
532,2025-W20,4207.0,RAMADAN DISTRIBUTORS
532,2025-W21,518.0,RAMADAN DISTRIBUTORS
532,2025-W22,2891.0,RAMADAN DISTRIBUTORS
532,2025-W24,76.0,RAMADAN DISTRIBUTORS
532,2025-W25,480.0,RAMADAN DISTRIBUTORS
532,2025-W26,13594.0,RAMADAN DISTRIBUTORS
533,2025-W03,560.0,LEHLOGONOLO SHALANG
533,2025-W04,274.0,LEHLOGONOLO SHALANG
533,2025-W05,380.0,LEHLOGONOLO SHALANG
533,2025-W09,510.0,LEHLOGONOLO SHALANG
533,2025-W14,407.0,LEHLOGONOLO SHALANG
533,2025-W16,45.0,LEHLOGONOLO SHALANG
533,2025-W17,69.0,LEHLOGONOLO SHALANG
533,2025-W20,270.0,LEHLOGONOLO SHALANG
533,2025-W24,84.0,LEHLOGONOLO SHALANG
533,2025-W25,34.0,LEHLOGONOLO SHALANG
533,2025-W26,565.0,LEHLOGONOLO SHALANG
534,2025-W16,1.0,AK SWEETS
534,2025-W21,1.0,AK SWEETS
534,2025-W25,10.0,AK SWEETS
535,2025-W02,848.0,ZAMA ZAMA SUPERMARKET
535,2025-W03,400.0,ZAMA ZAMA SUPERMARKET
535,2025-W04,700.0,ZAMA ZAMA SUPERMARKET
535,2025-W05,200.0,ZAMA ZAMA SUPERMARKET
535,2025-W08,2279.0,ZAMA ZAMA SUPERMARKET
535,2025-W15,209.0,ZAMA ZAMA SUPERMARKET
535,2025-W16,73.0,ZAMA ZAMA SUPERMARKET
535,2025-W18,631.0,ZAMA ZAMA SUPERMARKET
535,2025-W22,362.0,ZAMA ZAMA SUPERMARKET
535,2025-W24,120.0,ZAMA ZAMA SUPERMARKET
535,2025-W25,240.0,ZAMA ZAMA SUPERMARKET
535,2025-W26,845.0,ZAMA ZAMA SUPERMARKET
536,2025-W04,540.0,ORION CASH AMD CARRY
536,2025-W05,1000.0,ORION CASH AMD CARRY
536,2025-W08,50.0,ORION CASH AMD CARRY
536,2025-W14,2620.0,ORION CASH AMD CARRY
536,2025-W18,1269.0,ORION CASH AMD CARRY
536,2025-W24,47.0,ORION CASH AMD CARRY
536,2025-W25,384.0,ORION CASH AMD CARRY
536,2025-W26,2025.0,ORION CASH AMD CARRY
537,2025-W03,6.0,Main Line Import & Export  (Pty) Ltd
537,2025-W04,3400.0,Main Line Import & Export  (Pty) Ltd
537,2025-W05,9964.0,Main Line Import & Export  (Pty) Ltd
537,2025-W06,6176.0,Main Line Import & Export  (Pty) Ltd
537,2025-W07,1113.0,Main Line Import & Export  (Pty) Ltd
537,2025-W08,9714.0,Main Line Import & Export  (Pty) Ltd
537,2025-W09,453.0,Main Line Import & Export  (Pty) Ltd
537,2025-W10,4062.0,Main Line Import & Export  (Pty) Ltd
537,2025-W11,558.0,Main Line Import & Export  (Pty) Ltd
537,2025-W12,2841.0,Main Line Import & Export  (Pty) Ltd
537,2025-W13,14941.0,Main Line Import & Export  (Pty) Ltd
537,2025-W14,11277.0,Main Line Import & Export  (Pty) Ltd
537,2025-W15,3886.0,Main Line Import & Export  (Pty) Ltd
537,2025-W16,1663.0,Main Line Import & Export  (Pty) Ltd
537,2025-W17,12556.0,Main Line Import & Export  (Pty) Ltd
537,2025-W18,8029.0,Main Line Import & Export  (Pty) Ltd
537,2025-W19,10828.0,Main Line Import & Export  (Pty) Ltd
537,2025-W20,7812.0,Main Line Import & Export  (Pty) Ltd
537,2025-W21,1656.0,Main Line Import & Export  (Pty) Ltd
537,2025-W22,4177.0,Main Line Import & Export  (Pty) Ltd
537,2025-W24,304.0,Main Line Import & Export  (Pty) Ltd
537,2025-W26,7109.0,Main Line Import & Export  (Pty) Ltd
538,2025-W03,20.0,BADAR STORE
538,2025-W04,6.0,BADAR STORE
538,2025-W05,254.0,BADAR STORE
538,2025-W10,240.0,BADAR STORE
538,2025-W15,100.0,BADAR STORE
538,2025-W17,73.0,BADAR STORE
538,2025-W21,336.0,BADAR STORE
538,2025-W24,126.0,BADAR STORE
539,2025-W02,4080.0,FREEDOM CASH AND CARY
539,2025-W04,1300.0,FREEDOM CASH AND CARY
539,2025-W05,3240.0,FREEDOM CASH AND CARY
539,2025-W06,240.0,FREEDOM CASH AND CARY
539,2025-W07,564.0,FREEDOM CASH AND CARY
539,2025-W08,141.0,FREEDOM CASH AND CARY
539,2025-W11,2493.0,FREEDOM CASH AND CARY
539,2025-W15,368.0,FREEDOM CASH AND CARY
539,2025-W16,1117.0,FREEDOM CASH AND CARY
539,2025-W17,1246.0,FREEDOM CASH AND CARY
539,2025-W19,2056.0,FREEDOM CASH AND CARY
539,2025-W21,907.0,FREEDOM CASH AND CARY
539,2025-W24,568.0,FREEDOM CASH AND CARY
539,2025-W26,3020.0,FREEDOM CASH AND CARY
54,2025-W03,9720.0,DIEPSLOOT CASH AND CARRY
54,2025-W04,724.0,DIEPSLOOT CASH AND CARRY
54,2025-W05,1800.0,DIEPSLOOT CASH AND CARRY
54,2025-W06,3039.0,DIEPSLOOT CASH AND CARRY
54,2025-W07,2790.0,DIEPSLOOT CASH AND CARRY
54,2025-W08,903.0,DIEPSLOOT CASH AND CARRY
54,2025-W09,856.0,DIEPSLOOT CASH AND CARRY
54,2025-W10,960.0,DIEPSLOOT CASH AND CARRY
54,2025-W12,3408.0,DIEPSLOOT CASH AND CARRY
54,2025-W13,3339.0,DIEPSLOOT CASH AND CARRY
54,2025-W14,5751.0,DIEPSLOOT CASH AND CARRY
54,2025-W15,2235.0,DIEPSLOOT CASH AND CARRY
54,2025-W16,2561.0,DIEPSLOOT CASH AND CARRY
54,2025-W17,508.0,DIEPSLOOT CASH AND CARRY
54,2025-W18,3127.0,DIEPSLOOT CASH AND CARRY
54,2025-W19,325.0,DIEPSLOOT CASH AND CARRY
54,2025-W20,3411.0,DIEPSLOOT CASH AND CARRY
54,2025-W21,953.0,DIEPSLOOT CASH AND CARRY
54,2025-W22,120.0,DIEPSLOOT CASH AND CARRY
54,2025-W24,882.0,DIEPSLOOT CASH AND CARRY
54,2025-W25,910.0,DIEPSLOOT CASH AND CARRY
54,2025-W26,4110.0,DIEPSLOOT CASH AND CARRY
540,2025-W05,4000.0,SILVER GENERAL TRADING (PTY) LTD
540,2025-W06,905.0,SILVER GENERAL TRADING (PTY) LTD
540,2025-W08,1090.0,SILVER GENERAL TRADING (PTY) LTD
540,2025-W15,19.0,SILVER GENERAL TRADING (PTY) LTD
540,2025-W16,99.0,SILVER GENERAL TRADING (PTY) LTD
540,2025-W18,907.0,SILVER GENERAL TRADING (PTY) LTD
540,2025-W19,65.0,SILVER GENERAL TRADING (PTY) LTD
540,2025-W20,828.0,SILVER GENERAL TRADING (PTY) LTD
540,2025-W21,208.0,SILVER GENERAL TRADING (PTY) LTD
540,2025-W22,6.0,SILVER GENERAL TRADING (PTY) LTD
540,2025-W24,60.0,SILVER GENERAL TRADING (PTY) LTD
540,2025-W25,432.0,SILVER GENERAL TRADING (PTY) LTD
540,2025-W26,704.0,SILVER GENERAL TRADING (PTY) LTD
541,2025-W02,144.0,HASHIR RAZA BROADWAY SUPERMARKET
541,2025-W03,398.0,HASHIR RAZA BROADWAY SUPERMARKET
541,2025-W04,30.0,HASHIR RAZA BROADWAY SUPERMARKET
541,2025-W05,16.0,HASHIR RAZA BROADWAY SUPERMARKET
541,2025-W15,68.0,HASHIR RAZA BROADWAY SUPERMARKET
541,2025-W19,105.0,HASHIR RAZA BROADWAY SUPERMARKET
541,2025-W24,34.0,HASHIR RAZA BROADWAY SUPERMARKET
542,2025-W05,4600.0,YAFEIT GENERAL TRADING
542,2025-W06,1907.0,YAFEIT GENERAL TRADING
542,2025-W09,35.0,YAFEIT GENERAL TRADING
542,2025-W13,1552.0,YAFEIT GENERAL TRADING
542,2025-W17,2197.0,YAFEIT GENERAL TRADING
542,2025-W19,1200.0,YAFEIT GENERAL TRADING
542,2025-W21,982.0,YAFEIT GENERAL TRADING
542,2025-W22,3.0,YAFEIT GENERAL TRADING
542,2025-W24,124.0,YAFEIT GENERAL TRADING
542,2025-W26,1486.0,YAFEIT GENERAL TRADING
543,2025-W02,900.0,WOLMU TRADING (PTY) LTD
543,2025-W04,18408.0,WOLMU TRADING (PTY) LTD
543,2025-W05,3258.0,WOLMU TRADING (PTY) LTD
543,2025-W06,1996.0,WOLMU TRADING (PTY) LTD
543,2025-W07,1040.0,WOLMU TRADING (PTY) LTD
543,2025-W08,1689.0,WOLMU TRADING (PTY) LTD
543,2025-W09,3644.0,WOLMU TRADING (PTY) LTD
543,2025-W10,4390.0,WOLMU TRADING (PTY) LTD
543,2025-W11,6262.0,WOLMU TRADING (PTY) LTD
543,2025-W12,478.0,WOLMU TRADING (PTY) LTD
543,2025-W13,8130.0,WOLMU TRADING (PTY) LTD
543,2025-W14,6837.0,WOLMU TRADING (PTY) LTD
543,2025-W15,6019.0,WOLMU TRADING (PTY) LTD
543,2025-W16,6615.0,WOLMU TRADING (PTY) LTD
543,2025-W17,8951.0,WOLMU TRADING (PTY) LTD
543,2025-W18,2016.0,WOLMU TRADING (PTY) LTD
543,2025-W19,17066.0,WOLMU TRADING (PTY) LTD
543,2025-W20,1972.0,WOLMU TRADING (PTY) LTD
543,2025-W21,2862.0,WOLMU TRADING (PTY) LTD
543,2025-W22,1456.0,WOLMU TRADING (PTY) LTD
543,2025-W25,5767.0,WOLMU TRADING (PTY) LTD
543,2025-W26,6215.0,WOLMU TRADING (PTY) LTD
545,2025-W03,3760.0,WORLD BLOOM (PTY) LTD
545,2025-W04,740.0,WORLD BLOOM (PTY) LTD
545,2025-W06,1774.0,WORLD BLOOM (PTY) LTD
545,2025-W07,1749.0,WORLD BLOOM (PTY) LTD
545,2025-W08,623.0,WORLD BLOOM (PTY) LTD
545,2025-W11,5779.0,WORLD BLOOM (PTY) LTD
545,2025-W12,2240.0,WORLD BLOOM (PTY) LTD
545,2025-W14,163.0,WORLD BLOOM (PTY) LTD
545,2025-W15,641.0,WORLD BLOOM (PTY) LTD
545,2025-W16,3512.0,WORLD BLOOM (PTY) LTD
545,2025-W17,2207.0,WORLD BLOOM (PTY) LTD
545,2025-W21,2669.0,WORLD BLOOM (PTY) LTD
545,2025-W22,694.0,WORLD BLOOM (PTY) LTD
545,2025-W24,300.0,WORLD BLOOM (PTY) LTD
545,2025-W25,52.0,WORLD BLOOM (PTY) LTD
545,2025-W26,1955.0,WORLD BLOOM (PTY) LTD
546,2025-W02,284.0,SUPA NEW ERA TRADING
546,2025-W04,1856.0,SUPA NEW ERA TRADING
546,2025-W05,4936.0,SUPA NEW ERA TRADING
546,2025-W07,992.0,SUPA NEW ERA TRADING
546,2025-W08,1220.0,SUPA NEW ERA TRADING
546,2025-W12,1604.0,SUPA NEW ERA TRADING
546,2025-W13,1477.0,SUPA NEW ERA TRADING
546,2025-W14,4048.0,SUPA NEW ERA TRADING
546,2025-W15,506.0,SUPA NEW ERA TRADING
546,2025-W17,3648.0,SUPA NEW ERA TRADING
546,2025-W19,2096.0,SUPA NEW ERA TRADING
546,2025-W22,1512.0,SUPA NEW ERA TRADING
546,2025-W26,1747.0,SUPA NEW ERA TRADING
547,2025-W04,1500.0,K.G.N SUPPLIERS
547,2025-W05,650.0,K.G.N SUPPLIERS
547,2025-W06,120.0,K.G.N SUPPLIERS
547,2025-W08,1478.0,K.G.N SUPPLIERS
547,2025-W11,785.0,K.G.N SUPPLIERS
547,2025-W12,307.0,K.G.N SUPPLIERS
547,2025-W14,2671.0,K.G.N SUPPLIERS
547,2025-W15,109.0,K.G.N SUPPLIERS
547,2025-W16,79.0,K.G.N SUPPLIERS
547,2025-W17,540.0,K.G.N SUPPLIERS
547,2025-W19,976.0,K.G.N SUPPLIERS
547,2025-W20,1229.0,K.G.N SUPPLIERS
547,2025-W21,490.0,K.G.N SUPPLIERS
547,2025-W23,576.0,K.G.N SUPPLIERS
548,2025-W05,838.0,MOM ZAHRA WHOLESALE AND RETAIL (PTY) LTD
548,2025-W15,31.0,MOM ZAHRA WHOLESALE AND RETAIL (PTY) LTD
548,2025-W20,172.0,MOM ZAHRA WHOLESALE AND RETAIL (PTY) LTD
548,2025-W24,80.0,MOM ZAHRA WHOLESALE AND RETAIL (PTY) LTD
549,2025-W03,924.0,MUBARAK SUPERMAKET SA
549,2025-W04,760.0,MUBARAK SUPERMAKET SA
549,2025-W05,1302.0,MUBARAK SUPERMAKET SA
549,2025-W08,400.0,MUBARAK SUPERMAKET SA
549,2025-W09,978.0,MUBARAK SUPERMAKET SA
549,2025-W14,1915.0,MUBARAK SUPERMAKET SA
549,2025-W16,1073.0,MUBARAK SUPERMAKET SA
