sku,description,category,date,quantity,revenue,num_orders,num_customers
10632,AMAZON FRUIT BAR STRAWBERRY 6X50'S,Food,2025-04-28,1487,298613.0,19,19
10632,AMAZON FRUIT BAR STRAWBERRY 6X50'S,Food,2025-05-05,781,162779.98,17,17
10632,AMAZON FRUIT BAR STRAWBERRY 6X50'S,Food,2025-05-12,1239,246643.12,12,12
10632,AMAZON FRUIT BAR STRAWBERRY 6X50'S,Food,2025-05-19,788,155522.1,15,14
10632,AMAZON FRUIT BAR STRAWBERRY 6X50'S,Food,2025-05-26,1580,317274.52,22,21
10632,AMAZON FRUIT BAR STRAWBERRY 6X50'S,Food,2025-06-02,832,200528.16,14,14
10632,AMAZON FRUIT BAR STRAWBERRY 6X50'S,Food,2025-06-09,841,168820.0,7,7
10632,AMAZON FRUIT BAR STRAWBERRY 6X50'S,Food,2025-06-16,1882,372117.0,13,12
10632,AMAZON FRUIT BAR STRAWBERRY 6X50'S,Food,2025-06-23,602,126132.0,3,3
10632,AMAZON FRUIT BAR STRAWBERRY 6X50'S,Food,2025-06-30,1920,371160.0,12,12
10632,AMAZON FRUIT BAR STRAWBERRY 6X50'S,Food,2025-07-07,2423,476050.0,26,23
10632,AMAZON FRUIT BAR STRAWBERRY 6X50'S,Food,2025-07-14,2942,573602.0,71,64
10632,AMAZON FRUIT BAR STRAWBERRY 6X50'S,Food,2025-07-21,1600,330286.0,33,30
10632,AMAZON FRUIT BAR STRAWBERRY 6X50'S,Food,2025-07-28,2550,529522.0,66,53
10632,AMAZON FRUIT BAR STRAWBERRY 6X50'S,Food,2025-08-04,2216,436092.0,77,61
10632,AMAZON FRUIT BAR STRAWBERRY 6X50'S,Food,2025-08-11,1267,273857.62,31,31
10632,AMAZON FRUIT BAR STRAWBERRY 6X50'S,Food,2025-08-18,1376,291471.81,32,30
10632,AMAZON FRUIT BAR STRAWBERRY 6X50'S,Food,2025-08-25,1383,289220.0,27,27
10632,AMAZON FRUIT BAR STRAWBERRY 6X50'S,Food,2025-09-01,1427,281436.0,28,28
10632,AMAZON FRUIT BAR STRAWBERRY 6X50'S,Food,2025-09-08,2911,579563.16,46,41
10632,AMAZON FRUIT BAR STRAWBERRY 6X50'S,Food,2025-09-15,1299,275823.04,14,14
10632,AMAZON FRUIT BAR STRAWBERRY 6X50'S,Food,2025-09-22,745,151133.8,8,8
10632,AMAZON FRUIT BAR STRAWBERRY 6X50'S,Food,2025-09-29,1050,226714.0,16,16
10632,AMAZON FRUIT BAR STRAWBERRY 6X50'S,Food,2025-10-06,1162,243847.76,17,17
10632,AMAZON FRUIT BAR STRAWBERRY 6X50'S,Food,2025-10-13,3710,756314.28,23,21
10632,AMAZON FRUIT BAR STRAWBERRY 6X50'S,Food,2025-10-20,1728,346819.54,18,18
10632,AMAZON FRUIT BAR STRAWBERRY 6X50'S,Food,2025-10-27,2950,596303.96,19,19
10632,AMAZON FRUIT BAR STRAWBERRY 6X50'S,Food,2025-11-03,3315,671293.28,20,20
10632,AMAZON FRUIT BAR STRAWBERRY 6X50'S,Food,2025-11-10,1543,164283.1,22,20
10632,AMAZON FRUIT BAR STRAWBERRY 6X50'S,Food,2025-11-17,2395,291652.3,20,19
10632,AMAZON FRUIT BAR STRAWBERRY 6X50'S,Food,2025-11-24,8384,541629.7,47,40
10632,AMAZON FRUIT BAR STRAWBERRY 6X50'S,Food,2025-12-01,3963,285536.0,25,23
10632,AMAZON FRUIT BAR STRAWBERRY 6X50'S,Food,2025-12-08,1416,314289.0,25,24
10632,AMAZON FRUIT BAR STRAWBERRY 6X50'S,Food,2025-12-15,1076,214828.0,23,23
10632,AMAZON FRUIT BAR STRAWBERRY 6X50'S,Food,2025-12-22,2251,472011.0,41,39
10632,AMAZON FRUIT BAR STRAWBERRY 6X50'S,Food,2025-12-29,157,31804.0,4,4
10634,AMAZON ROLL SWEET WACKY FUSION 4X48,Food,2025-01-27,74,15438.62,1,1
10636,EASY WAVE LANOLIN OIL SHEEN SPRAY 6X120ML,Unknown,2025-06-09,11,1408.0,1,1
10636,EASY WAVE LANOLIN OIL SHEEN SPRAY 6X120ML,Unknown,2025-06-16,11,1408.0,1,1
10636,EASY WAVE LANOLIN OIL SHEEN SPRAY 6X120ML,Unknown,2025-06-23,11,1408.0,1,1
10636,EASY WAVE LANOLIN OIL SHEEN SPRAY 6X120ML,Unknown,2025-06-30,55,7040.0,5,5
10636,EASY WAVE LANOLIN OIL SHEEN SPRAY 6X120ML,Unknown,2025-07-07,33,4224.0,3,3
10637,KISS KIDS BABY DIAPERS SMALL 100PCS,Baby and Toddler,2024-01-15,384,61056.0,1,1
10637,KISS KIDS BABY DIAPERS SMALL 100PCS,Baby and Toddler,2024-01-29,84,13860.0,1,1
10637,KISS KIDS BABY DIAPERS SMALL 100PCS,Baby and Toddler,2025-01-13,512,80640.0,1,1
10637,KISS KIDS BABY DIAPERS SMALL 100PCS,Baby and Toddler,2025-01-20,1350,218494.74,9,9
10637,KISS KIDS BABY DIAPERS SMALL 100PCS,Baby and Toddler,2025-01-27,2290,362654.0,9,9
10637,KISS KIDS BABY DIAPERS SMALL 100PCS,Baby and Toddler,2025-02-03,2188,358815.0,16,16
10637,KISS KIDS BABY DIAPERS SMALL 100PCS,Baby and Toddler,2025-02-10,12,1916.0,2,2
10637,KISS KIDS BABY DIAPERS SMALL 100PCS,Baby and Toddler,2025-02-17,245,38921.0,7,7
10637,KISS KIDS BABY DIAPERS SMALL 100PCS,Baby and Toddler,2025-02-24,399,63752.0,7,7
10637,KISS KIDS BABY DIAPERS SMALL 100PCS,Baby and Toddler,2025-03-10,1736,266018.5,13,13
10637,KISS KIDS BABY DIAPERS SMALL 100PCS,Baby and Toddler,2025-03-17,1236,192182.5,9,9
10637,KISS KIDS BABY DIAPERS SMALL 100PCS,Baby and Toddler,2025-03-24,1365,212203.59,12,12
10637,KISS KIDS BABY DIAPERS SMALL 100PCS,Baby and Toddler,2025-03-31,1514,236301.0,10,10
10637,KISS KIDS BABY DIAPERS SMALL 100PCS,Baby and Toddler,2025-04-07,400,63915.62,4,4
10637,KISS KIDS BABY DIAPERS SMALL 100PCS,Baby and Toddler,2025-04-14,8914,1350471.0,2,2
10637,KISS KIDS BABY DIAPERS SMALL 100PCS,Baby and Toddler,2025-04-21,705,112319.5,4,4
10637,KISS KIDS BABY DIAPERS SMALL 100PCS,Baby and Toddler,2025-04-28,437,69543.0,4,4
10637,KISS KIDS BABY DIAPERS SMALL 100PCS,Baby and Toddler,2025-05-05,170,26018.0,4,4
10637,KISS KIDS BABY DIAPERS SMALL 100PCS,Baby and Toddler,2025-05-19,920,146206.5,7,7
10637,KISS KIDS BABY DIAPERS SMALL 100PCS,Baby and Toddler,2025-05-26,1055,166235.0,19,19
10637,KISS KIDS BABY DIAPERS SMALL 100PCS,Baby and Toddler,2025-06-02,748,118466.0,3,3
10637,KISS KIDS BABY DIAPERS SMALL 100PCS,Baby and Toddler,2025-06-09,803,125496.0,3,3
10637,KISS KIDS BABY DIAPERS SMALL 100PCS,Baby and Toddler,2025-06-16,1590,252566.0,11,10
10637,KISS KIDS BABY DIAPERS SMALL 100PCS,Baby and Toddler,2025-06-23,256,38912.0,1,1
10637,KISS KIDS BABY DIAPERS SMALL 100PCS,Baby and Toddler,2025-06-30,2860,458579.0,17,17
10637,KISS KIDS BABY DIAPERS SMALL 100PCS,Baby and Toddler,2025-07-07,384,60256.0,2,2
10637,KISS KIDS BABY DIAPERS SMALL 100PCS,Baby and Toddler,2025-07-14,45,7155.0,1,1
10637,KISS KIDS BABY DIAPERS SMALL 100PCS,Baby and Toddler,2025-07-28,485,77600.0,1,1
10637,KISS KIDS BABY DIAPERS SMALL 100PCS,Baby and Toddler,2025-08-04,396,63360.0,1,1
10637,KISS KIDS BABY DIAPERS SMALL 100PCS,Baby and Toddler,2025-08-11,1721,268801.6,22,21
10637,KISS KIDS BABY DIAPERS SMALL 100PCS,Baby and Toddler,2025-08-18,1708,276330.3,15,15
10637,KISS KIDS BABY DIAPERS SMALL 100PCS,Baby and Toddler,2025-08-25,381,62217.3,7,7
10637,KISS KIDS BABY DIAPERS SMALL 100PCS,Baby and Toddler,2025-09-01,1833,298628.1,14,13
10637,KISS KIDS BABY DIAPERS SMALL 100PCS,Baby and Toddler,2025-09-08,792,130045.8,6,6
10637,KISS KIDS BABY DIAPERS SMALL 100PCS,Baby and Toddler,2025-09-15,940,152720.0,5,5
10637,KISS KIDS BABY DIAPERS SMALL 100PCS,Baby and Toddler,2025-09-22,1047,169241.55,6,6
10637,KISS KIDS BABY DIAPERS SMALL 100PCS,Baby and Toddler,2025-09-29,1292,208924.4,8,8
10637,KISS KIDS BABY DIAPERS SMALL 100PCS,Baby and Toddler,2025-10-06,572,94312.7,4,4
10637,KISS KIDS BABY DIAPERS SMALL 100PCS,Baby and Toddler,2025-10-13,1015,153781.0,13,13
10637,KISS KIDS BABY DIAPERS SMALL 100PCS,Baby and Toddler,2025-10-20,31,4960.0,1,1
10637,KISS KIDS BABY DIAPERS SMALL 100PCS,Baby and Toddler,2025-10-27,1695,258607.0,11,11
10637,KISS KIDS BABY DIAPERS SMALL 100PCS,Baby and Toddler,2025-11-03,2174,275201.2,10,10
10637,KISS KIDS BABY DIAPERS SMALL 100PCS,Baby and Toddler,2025-11-10,3308,328057.76,13,13
10637,KISS KIDS BABY DIAPERS SMALL 100PCS,Baby and Toddler,2025-11-17,1996,173308.0,13,13
10637,KISS KIDS BABY DIAPERS SMALL 100PCS,Baby and Toddler,2025-11-24,10524,342225.18,34,30
10637,KISS KIDS BABY DIAPERS SMALL 100PCS,Baby and Toddler,2025-12-01,8633,443907.2,27,26
10637,KISS KIDS BABY DIAPERS SMALL 100PCS,Baby and Toddler,2025-12-08,1181,180534.5,18,17
10637,KISS KIDS BABY DIAPERS SMALL 100PCS,Baby and Toddler,2025-12-15,873,138643.5,9,9
10637,KISS KIDS BABY DIAPERS SMALL 100PCS,Baby and Toddler,2025-12-22,1253,191318.0,27,27
10637,KISS KIDS BABY DIAPERS SMALL 100PCS,Baby and Toddler,2025-12-29,442,70720.0,1,1
10638,EASY WAVES AMLA OIL MOISTURISER 6X250ML,Unknown,2025-06-16,128,19456.0,8,7
10638,EASY WAVES AMLA OIL MOISTURISER 6X250ML,Unknown,2025-06-30,128,19456.0,8,8
10638,EASY WAVES AMLA OIL MOISTURISER 6X250ML,Unknown,2025-07-07,48,7296.0,3,3
10639,EASY WAVES AMLA OIL MOIST SPRAY 6X250ML,Unknown,2025-02-10,5,780.0,1,1
10639,EASY WAVES AMLA OIL MOIST SPRAY 6X250ML,Unknown,2025-02-17,3,468.0,1,1
10640,EASY WAVES ALOE & HERBS MOISTURISER 6X250ML,Home & Garden,2025-02-10,4,662.0,3,3
10640,EASY WAVES ALOE & HERBS MOISTURISER 6X250ML,Home & Garden,2025-02-17,1,166.0,1,1
10640,EASY WAVES ALOE & HERBS MOISTURISER 6X250ML,Home & Garden,2025-02-24,4,660.0,4,4
10640,EASY WAVES ALOE & HERBS MOISTURISER 6X250ML,Home & Garden,2025-06-16,16,2656.0,2,2
10640,EASY WAVES ALOE & HERBS MOISTURISER 6X250ML,Home & Garden,2025-06-23,16,2656.0,2,2
10640,EASY WAVES ALOE & HERBS MOISTURISER 6X250ML,Home & Garden,2025-06-30,32,5312.0,4,4
10640,EASY WAVES ALOE & HERBS MOISTURISER 6X250ML,Home & Garden,2025-07-07,40,6640.0,5,5
10645,MILKIT POPS ORIGINAL ICE CREAM 10X8,Food,2025-01-27,24,1489.92,1,1
10652,AMAZON ROLL SWEET COOL MINT 4X48,Food,2025-01-27,104,21681.92,1,1
10653,SOOTHER C MENTHOL 12X6,Food,2025-01-27,16,2003.84,1,1
10654,SOOTHER GINGER HONEY 12X6,Food,2025-01-27,158,19787.92,1,1
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2024-01-15,300,58500.0,1,1
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2024-01-22,1000,194350.0,3,3
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2025-01-13,18602,3579110.0,33,30
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2025-01-20,8362,1616975.44,18,18
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2025-01-27,15946,3057754.0,28,28
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2025-02-03,5102,979205.44,15,15
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2025-02-10,1700,314600.0,5,5
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2025-02-17,521,101395.0,4,4
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2025-02-24,600,118400.0,3,3
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2025-03-03,430,83590.0,3,3
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2025-03-10,3604,695544.0,20,20
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2025-03-17,1308,246029.0,6,6
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2025-03-24,1451,281784.5,14,14
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2025-03-31,2435,458755.0,17,17
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2025-04-07,3229,621392.5,17,14
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2025-04-14,2704,527084.0,15,14
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2025-04-21,2458,483427.5,15,14
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2025-04-28,3126,599910.0,19,18
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2025-05-05,7941,1628827.04,26,25
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2025-05-12,6846,1362921.77,24,23
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2025-05-19,11695,2358631.84,30,30
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2025-05-26,10461,2061668.0,29,29
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2025-06-02,6370,1284401.94,30,30
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2025-06-09,4685,911409.5,16,15
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2025-06-16,4962,966005.5,22,21
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2025-06-23,3453,660486.5,19,19
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2025-06-30,3781,739635.0,25,24
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2025-07-07,1424,277833.0,14,14
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2025-07-14,5926,1151898.0,22,22
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2025-07-21,4293,819298.0,16,16
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2025-07-28,3535,695543.5,18,17
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2025-08-04,4828,940572.5,23,22
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2025-08-11,3516,715775.0,30,29
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2025-08-18,7174,1454500.8,49,46
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2025-08-25,4767,950800.8,33,33
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2025-09-01,7719,1583444.2,52,48
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2025-09-08,5698,1119689.2,47,43
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2025-09-15,5770,1147355.9,30,29
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2025-09-22,5544,1108666.6,32,30
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2025-09-29,3881,752111.0,24,24
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2025-10-06,5405,1062592.0,30,29
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2025-10-13,7321,1444586.0,35,34
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2025-10-20,6961,1352581.0,33,32
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2025-10-27,6170,1240383.5,33,31
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2025-11-03,7576,1488138.0,31,30
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2025-11-10,4609,643559.64,30,30
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2025-11-17,6464,1144089.27,34,33
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2025-11-24,10033,924941.16,55,48
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2025-12-01,5019,621690.9,32,30
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2025-12-08,4307,839186.17,41,39
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2025-12-15,7391,1440466.68,54,51
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2025-12-22,8131,1575126.15,64,62
10659,PAMPERS JUMBO PACK SIZE 3 (BABY MIDI JP 76'S),Baby and Toddler,2025-12-29,352,63860.0,3,3
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2024-01-15,180,35100.0,1,1
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2024-01-22,100,19000.0,1,1
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2025-01-13,17960,3458835.0,27,25
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2025-01-20,5980,1156160.0,12,12
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2025-01-27,11610,2225570.0,21,21
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2025-02-03,3068,585598.0,11,11
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2025-02-10,1082,199680.0,4,4
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2025-02-17,150,29250.0,1,1
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2025-02-24,290,57900.0,2,2
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2025-03-03,1369,270115.0,4,4
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2025-03-10,2306,444551.0,11,11
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2025-03-17,3130,587070.0,9,9
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2025-03-24,2130,409271.0,16,16
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2025-03-31,4061,781880.0,16,16
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2025-04-07,1399,274649.5,9,9
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2025-04-14,1264,247784.0,8,8
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2025-04-21,1726,340195.65,11,10
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2025-04-28,2214,430154.0,13,13
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2025-05-05,2683,518851.0,17,17
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2025-05-12,3617,719159.84,15,15
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2025-05-19,4047,800995.86,24,24
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2025-05-26,7723,1542390.68,26,25
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2025-06-02,2496,479401.06,22,22
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2025-06-09,3056,591365.0,13,12
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2025-06-16,4067,792344.5,29,26
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2025-06-23,2634,504932.0,21,21
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2025-06-30,2049,398693.0,33,32
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2025-07-07,1397,271025.0,23,22
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2025-07-14,4765,1004096.75,6,6
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2025-07-21,3045,592738.0,13,13
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2025-07-28,2180,447282.25,13,12
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2025-08-04,5921,1222826.25,22,22
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2025-08-11,2581,536097.0,29,29
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2025-08-18,7156,1440074.0,42,38
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2025-08-25,4311,862275.5,30,30
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2025-09-01,4041,804865.65,31,30
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2025-09-08,3247,624767.0,35,34
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2025-09-15,3794,737547.5,19,18
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2025-09-22,3203,633914.48,31,29
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2025-09-29,2248,437401.0,12,12
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2025-10-06,2422,474393.5,15,14
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2025-10-13,4529,902601.5,26,26
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2025-10-20,5946,1154173.0,30,29
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2025-10-27,3294,648195.58,24,23
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2025-11-03,5154,1011557.5,24,23
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2025-11-10,2660,399124.25,16,16
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2025-11-17,4922,858109.0,27,27
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2025-11-24,7241,768941.35,51,47
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2025-12-01,5685,653756.7,42,36
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2025-12-08,2697,515657.0,24,24
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2025-12-15,4507,868224.5,30,27
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2025-12-22,5364,1023167.5,39,37
10660,PAMPERS JUMBO PACK SIZE 2 (NEW BABY MINI JP 94'S),Baby and Toddler,2025-12-29,227,42007.0,3,3
10664,MPL HAIR OIL COCONUT 6X125ML,Home & Garden,2025-01-20,48,7344.0,1,1
10664,MPL HAIR OIL COCONUT 6X125ML,Home & Garden,2025-01-27,128,19840.0,1,1
10664,MPL HAIR OIL COCONUT 6X125ML,Home & Garden,2025-02-03,176,27184.0,2,2
10664,MPL HAIR OIL COCONUT 6X125ML,Home & Garden,2025-07-07,32,4864.0,4,4
10664,MPL HAIR OIL COCONUT 6X125ML,Home & Garden,2025-07-14,48,7296.0,6,6
10664,MPL HAIR OIL COCONUT 6X125ML,Home & Garden,2025-07-21,49,7448.0,7,7
10664,MPL HAIR OIL COCONUT 6X125ML,Home & Garden,2025-07-28,104,15808.0,13,13
10664,MPL HAIR OIL COCONUT 6X125ML,Home & Garden,2025-08-04,125,18997.0,20,19
10664,MPL HAIR OIL COCONUT 6X125ML,Home & Garden,2025-08-11,77,11617.0,14,14
10664,MPL HAIR OIL COCONUT 6X125ML,Home & Garden,2025-08-18,27,4062.0,8,8
10664,MPL HAIR OIL COCONUT 6X125ML,Home & Garden,2025-08-25,13,1950.0,2,2
10664,MPL HAIR OIL COCONUT 6X125ML,Home & Garden,2025-09-01,12,1800.0,2,2
10665,MPL PLUSH HAIR TREATMENT 6X125ML,Home & Garden,2025-01-27,16,2432.0,1,1
10665,MPL PLUSH HAIR TREATMENT 6X125ML,Home & Garden,2025-04-14,8,1128.0,1,1
10665,MPL PLUSH HAIR TREATMENT 6X125ML,Home & Garden,2025-04-21,13,1833.0,2,2
10665,MPL PLUSH HAIR TREATMENT 6X125ML,Home & Garden,2025-04-28,8,1128.0,1,1
