customer_id,customer_name,region_name,date,period,quantity,revenue,num_orders
312,GOOD PRICE SUPERMARKET,Gauteng,2025-09-10,H2,1187,211556.0,1
312,GOOD PRICE SUPERMARKET,Gauteng,2025-09-11,H2,172,223231.0,1
312,BLOEM STEEL & HARDWARE,Hardware,2025-09-12,H2,900,317160.0,1
312,GOOD PRICE SUPERMARKET,Gauteng,2025-10-06,H2,20,3701.24,1
312,BLOEM STEEL & HARDWARE,Hardware,2025-10-09,H2,2666,541620.4,2
312,GOOD PRICE SUPERMARKET,Gauteng,2025-10-10,H2,118,26511.38,1
312,BLOEM STEEL & HARDWARE,Hardware,2025-10-13,H2,900,317160.0,1
312,GOOD PRICE SUPERMARKET,Gauteng,2025-10-16,H2,384,74241.85,2
312,GOOD PRICE SUPERMARKET,Gauteng,2025-10-21,H2,813,186763.19,2
312,GOOD PRICE SUPERMARKET,Gauteng,2025-10-22,H2,1499,446361.45,1
312,BLOEM STEEL & HARDWARE,Hardware,2025-10-23,H2,2666,541620.4,2
312,BLOEM STEEL & HARDWARE,Hardware,2025-10-27,H2,900,317160.0,1
312,GOOD PRICE SUPERMARKET,Gauteng,2025-11-03,H2,834,56563.58,1
312,GOOD PRICE SUPERMARKET,Gauteng,2025-11-07,H2,556,93977.01,1
312,BLOEM STEEL & HARDWARE,Hardware,2025-11-13,H2,1349,463995.0,2
312,BLOEM STEEL & HARDWARE,Hardware,2025-11-15,H2,690,228270.0,1
312,GOOD PRICE SUPERMARKET,Gauteng,2025-11-20,H2,2009,64447.450000000004,1
312,GOOD PRICE SUPERMARKET,Gauteng,2025-11-21,H2,3527,71252.51,1
312,GOOD PRICE SUPERMARKET,Gauteng,2025-11-22,H2,3971,193563.63,1
312,BLOEM STEEL & HARDWARE,Hardware,2025-11-26,H2,2666,541620.4,2
312,GOOD PRICE SUPERMARKET,Gauteng,2025-11-29,H2,3605,62990.34,1
312,GOOD PRICE SUPERMARKET,Gauteng,2025-12-03,H2,24,6164.719999999999,1
312,BLOEM STEEL & HARDWARE,Hardware,2025-12-11,H2,1349,463995.0,2
312,BLOEM STEEL & HARDWARE,Hardware,2025-12-12,H2,690,228270.0,1
312,GOOD PRICE SUPERMARKET,Gauteng,2025-12-12,H2,20,5539.639999999999,1
312,GOOD PRICE SUPERMARKET,Gauteng,2025-12-18,H2,81,3977.75,1
312,GOOD PRICE SUPERMARKET,Gauteng,2025-12-20,H2,114,23492.3,1
313,KAIYUAN TRADING,Gauteng,2025-07-08,H2,1300,277140.0,1
313,KAIYUAN TRADING,Gauteng,2025-07-14,H2,780,114441.0,1
313,KAIYUAN TRADING,Gauteng,2025-07-17,H2,486,234738.0,1
313,KAIYUAN TRADING,Gauteng,2025-07-24,H2,970,197540.0,1
313,KAIYUAN TRADING,Gauteng,2025-08-07,H2,40,4237.0,1
313,KAIYUAN TRADING,Gauteng,2025-08-11,H2,1294,180075.71,1
313,KAIYUAN TRADING,Gauteng,2025-08-16,H2,482,105302.25,1
313,KAIYUAN TRADING,Gauteng,2025-08-23,H2,1328,151488.81,2
313,KAIYUAN TRADING,Gauteng,2025-08-26,H2,909,80004.45999999999,1
313,KAIYUAN TRADING,Gauteng,2025-08-28,H2,487,70004.32,1
313,KAIYUAN TRADING,Gauteng,2025-09-02,H2,4,1576.0,1
