sku,description,category,year_week,period,quantity,revenue,num_orders,num_customers,date
10190,SOFN'FREE CRM RLX SUP T/P 9x450ML,Home & Garden,2025-W11,H1,25,9420.0,2,2,2025-03-11
10190,SOFN'FREE CRM RLX SUP T/P 9x450ML,Home & Garden,2025-W12,H1,8,3024.0,1,1,2025-03-19
10190,SOFN'FREE CRM RLX SUP T/P 9x450ML,Home & Garden,2025-W14,H1,210,79095.0,4,4,2025-03-31
10190,SOFN'FREE CRM RLX SUP T/P 9x450ML,Home & Garden,2025-W15,H1,82,30906.0,3,3,2025-04-07
10190,SOFN'FREE CRM RLX SUP T/P 9x450ML,Home & Garden,2025-W16,H1,338,126897.0,5,5,2025-04-16
10190,SOFN'FREE CRM RLX SUP T/P 9x450ML,Home & Garden,2025-W17,H1,75,28425.0,2,2,2025-04-24
10190,SOFN'FREE CRM RLX SUP T/P 9x450ML,Home & Garden,2025-W18,H1,86,32250.0,2,2,2025-04-29
10190,SOFN'FREE CRM RLX SUP T/P 9x450ML,Home & Garden,2025-W19,H1,112,42246.4,3,3,2025-05-07
10190,SOFN'FREE CRM RLX SUP T/P 9x450ML,Home & Garden,2025-W20,H1,313,117853.0,6,6,2025-05-15
10190,SOFN'FREE CRM RLX SUP T/P 9x450ML,Home & Garden,2025-W21,H1,320,120136.0,4,4,2025-05-19
10190,SOFN'FREE CRM RLX SUP T/P 9x450ML,Home & Garden,2025-W22,H1,282,106212.0,3,3,2025-05-27
10190,SOFN'FREE CRM RLX SUP T/P 9x450ML,Home & Garden,2025-W23,H1,82,30881.2,1,1,2025-06-05
10190,SOFN'FREE CRM RLX SUP T/P 9x450ML,Home & Garden,2025-W24,H1,669,252546.0,11,10,2025-06-10
10190,SOFN'FREE CRM RLX SUP T/P 9x450ML,Home & Garden,2025-W25,H1,358,135275.2,5,5,2025-06-17
10190,SOFN'FREE CRM RLX SUP T/P 9x450ML,Home & Garden,2025-W26,H1,299,112856.0,7,7,2025-06-23
10190,SOFN'FREE CRM RLX SUP T/P 9x450ML (84) CS PP,Home & Garden,2025-W06,H1,48,18214.5,5,5,2025-02-06
10190,SOFN'FREE CRM RLX SUP T/P 9x450ML (84) CS PP,Home & Garden,2025-W07,H1,43,16312.5,9,9,2025-02-11
10190,SOFN'FREE CRM RLX SUP T/P 9x450ML (84) CS PP,Home & Garden,2025-W08,H1,22,8340.0,11,9,2025-02-17
10190,SOFN'FREE CRM RLX SUP T/P 9x450ML (84) CS PP,Home & Garden,2025-W10,H1,2,758.0,1,1,2025-03-07
10190,SOFN'FREE CRM RLX SUP T/P 9x450ML (84) CS PP,Home & Garden,2025-W11,H1,6,2274.0,1,1,2025-03-13
10190,SOFN'FREE CRM RLX SUP T/P 9x450ML (84) CS PP,Home & Garden,2025-W12,H1,6,2268.0,1,1,2025-03-22
10190,SOFN'FREE CRM RLX SUP T/P 9x450ML (84) CS PP,Home & Garden,2025-W13,H1,2,758.0,1,1,2025-03-28
10190,SOFN'FREE CRM RLX SUP T/P 9x450ML (84) CS PP,Home & Garden,2025-W14,H1,177,66994.5,3,3,2025-04-01
10190,SOFN'FREE CRM RLX SUP T/P 9x450ML (84) CS PP,Home & Garden,2025-W15,H1,240,90840.0,5,5,2025-04-07
10190,SOFN'FREE CRM RLX SUP T/P 9x450ML (84) CS PP,Home & Garden,2025-W16,H1,166,62831.0,3,3,2025-04-14
10190,SOFN'FREE CRM RLX SUP T/P 9x450ML (84) CS PP,Home & Garden,2025-W17,H1,65,24602.5,1,1,2025-04-25
10190,SOFN'FREE CRM RLX SUP T/P 9x450ML (84) CS PP,Home & Garden,2025-W18,H1,22,8327.0,1,1,2025-04-28
10190,SOFN'FREE CRM RLX SUP T/P 9x450ML (84) CS PP,Home & Garden,2025-W19,H1,6,2274.0,2,2,2025-05-07
10190,SOFN'FREE CRM RLX SUP T/P 9x450ML (84) CS PP,Home & Garden,2025-W20,H1,7,2809.0,2,2,2025-05-16
10190,SOFN'FREE CRM RLX SUP T/P 9x450ML (84) CS PP,Home & Garden,2025-W21,H1,45,18459.0,10,9,2025-05-19
10190,SOFN'FREE CRM RLX SUP T/P 9x450ML (84) CS PP,Home & Garden,2025-W22,H1,2,797.0,2,2,2025-05-26
10190,SOFN'FREE CRM RLX SUP T/P 9x450ML (84) CS PP,Home & Garden,2025-W23,H1,40,15400.0,2,2,2025-06-05
10190,SOFN'FREE CRM RLX SUP T/P 9x450ML (84) CS PP,Home & Garden,2025-W24,H1,82,31339.0,3,3,2025-06-09
10190,SOFN'FREE CRM RLX SUP T/P 9x450ML (84) CS PP,Home & Garden,2025-W25,H1,102,39039.0,4,4,2025-06-16
10190,SOFN'FREE CRM RLX SUP T/P 9x450ML (84) CS PP,Home & Garden,2025-W26,H1,268,102256.0,9,9,2025-06-23
10191,"IBR 0,25mm X 3.6M",Hardware,2025-W05,H1,100,16200.0,1,1,2025-02-01
10191,"IBR 0,25mm X 3.6M",Hardware,2025-W06,H1,600,97200.0,5,2,2025-02-04
10191,"IBR 0,25mm X 3.6M",Hardware,2025-W07,H1,100,16200.0,1,1,2025-02-11
10191,"IBR 0,25mm X 3.6M",Hardware,2025-W09,H1,200,35280.0,2,2,2025-02-25
10191,"IBR 0,25mm X 3.6M",Hardware,2025-W24,H1,200,35280.0,2,2,2025-06-13
10191,"IBR 0,25mm X 3.6M",Hardware,2025-W25,H1,100,16200.0,1,1,2025-06-19
10191,"IBR 0,25mm X 3.6M",Hardware,2025-W26,H1,300,48600.0,4,3,2025-06-23
10191,SOFN'FREE OIL MOISTURISER SPRAY 6x250ML,Hardware,2025-W02,H1,896,167996.0,10,10,2025-01-06
10191,SOFN'FREE OIL MOISTURISER SPRAY 6x250ML,Hardware,2025-W03,H1,1796,337948.0,22,22,2025-01-13
10191,SOFN'FREE OIL MOISTURISER SPRAY 6x250ML,Hardware,2025-W04,H1,1710,318608.0,14,14,2025-01-20
10191,SOFN'FREE OIL MOISTURISER SPRAY 6x250ML,Hardware,2025-W05,H1,1528,286044.0,14,13,2025-01-27
10191,SOFN'FREE OIL MOISTURISER SPRAY 6x250ML,Hardware,2025-W06,H1,60,11280.0,1,1,2025-02-07
10191,SOFN'FREE OIL MOISTURISER SPRAY 6x250ML,Hardware,2025-W07,H1,108,20322.0,3,3,2025-02-10
10191,SOFN'FREE OIL MOISTURISER SPRAY 6x250ML,Hardware,2025-W08,H1,115,21460.0,3,3,2025-02-19
10191,SOFN'FREE OIL MOISTURISER SPRAY 6x250ML,Hardware,2025-W09,H1,314,58512.0,3,3,2025-02-27
10191,SOFN'FREE OIL MOISTURISER SPRAY 6x250ML,Hardware,2025-W10,H1,35,6650.0,1,1,2025-03-05
10191,SOFN'FREE OIL MOISTURISER SPRAY 6x250ML,Hardware,2025-W11,H1,353,66930.0,4,4,2025-03-12
10191,SOFN'FREE OIL MOISTURISER SPRAY 6x250ML,Hardware,2025-W12,H1,115,21834.0,2,2,2025-03-19
10191,SOFN'FREE OIL MOISTURISER SPRAY 6x250ML,Hardware,2025-W13,H1,117,22110.0,2,2,2025-03-28
10191,SOFN'FREE OIL MOISTURISER SPRAY 6x250ML,Hardware,2025-W14,H1,104,19490.0,3,3,2025-03-31
10191,SOFN'FREE OIL MOISTURISER SPRAY 6x250ML,Hardware,2025-W15,H1,223,41952.0,5,5,2025-04-07
10191,SOFN'FREE OIL MOISTURISER SPRAY 6x250ML,Hardware,2025-W16,H1,132,24438.0,3,3,2025-04-16
10191,SOFN'FREE OIL MOISTURISER SPRAY 6x250ML,Hardware,2025-W17,H1,72,13416.0,3,3,2025-04-22
10191,SOFN'FREE OIL MOISTURISER SPRAY 6x250ML,Hardware,2025-W18,H1,159,30210.0,2,2,2025-04-28
10191,SOFN'FREE OIL MOISTURISER SPRAY 6x250ML,Hardware,2025-W19,H1,545,102878.0,6,6,2025-05-06
10191,SOFN'FREE OIL MOISTURISER SPRAY 6x250ML,Hardware,2025-W20,H1,110,20750.0,3,3,2025-05-13
10191,SOFN'FREE OIL MOISTURISER SPRAY 6x250ML,Hardware,2025-W21,H1,47,8794.0,4,4,2025-05-19
10191,SOFN'FREE OIL MOISTURISER SPRAY 6x250ML,Hardware,2025-W22,H1,12,2280.0,1,1,2025-05-26
10191,SOFN'FREE OIL MOISTURISER SPRAY 6x250ML,Hardware,2025-W23,H1,10,1900.0,1,1,2025-06-05
10191,SOFN'FREE OIL MOISTURISER SPRAY 6x250ML,Hardware,2025-W24,H1,687,129436.0,6,6,2025-06-09
10191,SOFN'FREE OIL MOISTURISER SPRAY 6x250ML,Hardware,2025-W25,H1,64,11932.0,3,3,2025-06-16
10191,SOFN'FREE OIL MOISTURISER SPRAY 6x250ML,Hardware,2025-W26,H1,147,27318.0,6,6,2025-06-23
10191,SOFN'FREE OIL MOISTURISER SPRAY 6x250ML (340) S PP,Hardware,2025-W06,H1,21,3906.0,1,1,2025-02-08
10191,SOFN'FREE OIL MOISTURISER SPRAY 6x250ML (340) S PP,Hardware,2025-W07,H1,44,8183.0,3,3,2025-02-12
10191,SOFN'FREE OIL MOISTURISER SPRAY 6x250ML (340) S PP,Hardware,2025-W08,H1,43,8010.0,3,3,2025-02-18
10191,SOFN'FREE OIL MOISTURISER SPRAY 6x250ML (340) S PP,Hardware,2025-W12,H1,6,1116.0,1,1,2025-03-21
10191,SOFN'FREE OIL MOISTURISER SPRAY 6x250ML (340) S PP,Hardware,2025-W13,H1,2,372.0,1,1,2025-03-24
10191,SOFN'FREE OIL MOISTURISER SPRAY 6x250ML (340) S PP,Hardware,2025-W14,H1,69,12730.5,3,3,2025-04-02
10191,SOFN'FREE OIL MOISTURISER SPRAY 6x250ML (340) S PP,Hardware,2025-W15,H1,49,9040.5,4,4,2025-04-07
10191,SOFN'FREE OIL MOISTURISER SPRAY 6x250ML (340) S PP,Hardware,2025-W16,H1,723,133393.5,7,7,2025-04-14
10191,SOFN'FREE OIL MOISTURISER SPRAY 6x250ML (340) S PP,Hardware,2025-W17,H1,122,22509.0,4,4,2025-04-22
10191,SOFN'FREE OIL MOISTURISER SPRAY 6x250ML (340) S PP,Hardware,2025-W18,H1,110,20815.0,6,5,2025-04-28
10191,SOFN'FREE OIL MOISTURISER SPRAY 6x250ML (340) S PP,Hardware,2025-W19,H1,388,72352.0,4,4,2025-05-05
10191,SOFN'FREE OIL MOISTURISER SPRAY 6x250ML (340) S PP,Hardware,2025-W20,H1,734,137266.0,5,5,2025-05-14
10191,SOFN'FREE OIL MOISTURISER SPRAY 6x250ML (340) S PP,Hardware,2025-W21,H1,902,169498.0,11,11,2025-05-20
10191,SOFN'FREE OIL MOISTURISER SPRAY 6x250ML (340) S PP,Hardware,2025-W22,H1,149,27916.0,3,3,2025-05-26
10191,SOFN'FREE OIL MOISTURISER SPRAY 6x250ML (340) S PP,Hardware,2025-W24,H1,400,73760.0,11,11,2025-06-09
10191,SOFN'FREE OIL MOISTURISER SPRAY 6x250ML (340) S PP,Hardware,2025-W25,H1,320,59080.0,9,9,2025-06-17
10191,SOFN'FREE OIL MOISTURISER SPRAY 6x250ML (340) S PP,Hardware,2025-W26,H1,840,155400.0,27,24,2025-06-23
10192,EASY WAVES CRM RLX SUP 6x450ML,Home & Garden,2025-W02,H1,304,73144.0,5,5,2025-01-07
10192,EASY WAVES CRM RLX SUP 6x450ML,Home & Garden,2025-W03,H1,604,145264.0,16,16,2025-01-13
10192,EASY WAVES CRM RLX SUP 6x450ML,Home & Garden,2025-W04,H1,240,57400.0,7,7,2025-01-20
10192,EASY WAVES CRM RLX SUP 6x450ML,Home & Garden,2025-W05,H1,524,125096.0,11,10,2025-01-27
10192,EASY WAVES CRM RLX SUP 6x450ML,Home & Garden,2025-W06,H1,112,26992.0,2,2,2025-02-05
10192,EASY WAVES CRM RLX SUP 6x450ML,Home & Garden,2025-W07,H1,30,7230.0,1,1,2025-02-14
10192,EASY WAVES CRM RLX SUP 6x450ML,Home & Garden,2025-W09,H1,158,38058.0,3,3,2025-02-27
10192,EASY WAVES CRM RLX SUP 6x450ML,Home & Garden,2025-W10,H1,71,17111.0,2,2,2025-03-05
10192,EASY WAVES CRM RLX SUP 6x450ML,Home & Garden,2025-W11,H1,101,24321.0,4,4,2025-03-12
10192,EASY WAVES CRM RLX SUP 6x450ML,Home & Garden,2025-W12,H1,215,51815.0,4,4,2025-03-17
10192,EASY WAVES CRM RLX SUP 6x450ML,Home & Garden,2025-W13,H1,204,49164.0,1,1,2025-03-29
10192,EASY WAVES CRM RLX SUP 6x450ML,Home & Garden,2025-W14,H1,168,40488.0,3,3,2025-04-01
10192,EASY WAVES CRM RLX SUP 6x450ML,Home & Garden,2025-W15,H1,74,17834.0,3,3,2025-04-07
10192,EASY WAVES CRM RLX SUP 6x450ML,Home & Garden,2025-W16,H1,132,31812.0,2,2,2025-04-18
10192,EASY WAVES CRM RLX SUP 6x450ML,Home & Garden,2025-W17,H1,50,11948.0,3,3,2025-04-21
10192,EASY WAVES CRM RLX SUP 6x450ML,Home & Garden,2025-W18,H1,509,122669.0,8,8,2025-04-28
10192,EASY WAVES CRM RLX SUP 6x450ML,Home & Garden,2025-W19,H1,242,58322.0,3,3,2025-05-07
10192,EASY WAVES CRM RLX SUP 6x450ML,Home & Garden,2025-W20,H1,161,38801.0,2,2,2025-05-13
10192,EASY WAVES CRM RLX SUP 6x450ML,Home & Garden,2025-W21,H1,458,110348.0,5,5,2025-05-19
10192,EASY WAVES CRM RLX SUP 6x450ML,Home & Garden,2025-W22,H1,435,104835.0,8,8,2025-05-26
10192,EASY WAVES CRM RLX SUP 6x450ML,Home & Garden,2025-W23,H1,16,3856.0,1,1,2025-06-02
10192,EASY WAVES CRM RLX SUP 6x450ML,Home & Garden,2025-W24,H1,403,97045.0,9,9,2025-06-09
10192,EASY WAVES CRM RLX SUP 6x450ML,Home & Garden,2025-W25,H1,163,39112.0,8,8,2025-06-16
10192,EASY WAVES CRM RLX SUP 6x450ML,Home & Garden,2025-W26,H1,195,46938.0,5,5,2025-06-24
10192,EASY WAVES CRM RLX SUP 6x450ML  (160) SHRINKS PP,Home & Garden,2025-W05,H1,1,233.0,1,1,2025-02-01
10192,EASY WAVES CRM RLX SUP 6x450ML  (160) SHRINKS PP,Home & Garden,2025-W06,H1,4,964.0,2,2,2025-02-06
10192,EASY WAVES CRM RLX SUP 6x450ML  (160) SHRINKS PP,Home & Garden,2025-W08,H1,9,2169.0,4,4,2025-02-17
10192,EASY WAVES CRM RLX SUP 6x450ML  (160) SHRINKS PP,Home & Garden,2025-W10,H1,6,1428.0,1,1,2025-03-07
10192,EASY WAVES CRM RLX SUP 6x450ML  (160) SHRINKS PP,Home & Garden,2025-W13,H1,33,7860.0,2,2,2025-03-25
10192,EASY WAVES CRM RLX SUP 6x450ML  (160) SHRINKS PP,Home & Garden,2025-W14,H1,6,1434.0,1,1,2025-03-31
10192,EASY WAVES CRM RLX SUP 6x450ML  (160) SHRINKS PP,Home & Garden,2025-W24,H1,60,14180.0,4,4,2025-06-09
10192,EASY WAVES CRM RLX SUP 6x450ML  (160) SHRINKS PP,Home & Garden,2025-W25,H1,40,9420.0,3,3,2025-06-17
10192,EASY WAVES CRM RLX SUP 6x450ML  (160) SHRINKS PP,Home & Garden,2025-W26,H1,150,35350.0,11,11,2025-06-24
10193,"IBR 0,25mm X 4.8M",Hardware,2025-W05,H1,200,43200.0,1,1,2025-02-01
10193,"IBR 0,25mm X 4.8M",Hardware,2025-W06,H1,1300,280800.0,7,4,2025-02-03
10193,"IBR 0,25mm X 4.8M",Hardware,2025-W09,H1,200,47040.0,1,1,2025-02-25
10193,"IBR 0,25mm X 4.8M",Hardware,2025-W24,H1,200,47040.0,1,1,2025-06-14
10193,"IBR 0,25mm X 4.8M",Hardware,2025-W25,H1,100,21600.0,1,1,2025-06-19
10193,"IBR 0,25mm X 4.8M",Hardware,2025-W26,H1,200,43200.0,3,3,2025-06-23
10193,JABU STONE MULTI PURPOSE SPRAY 6x250ML,Hardware,2025-W02,H1,38,6042.0,1,1,2025-01-06
10193,JABU STONE MULTI PURPOSE SPRAY 6x250ML,Hardware,2025-W07,H1,12,1908.0,1,1,2025-02-10
10194,"IBR 0,25mm X 6.0M",Toiletries,2025-W05,H1,400,108000.0,1,1,2025-02-01
10194,"IBR 0,25mm X 6.0M",Toiletries,2025-W06,H1,200,54000.0,2,2,2025-02-03
10194,"IBR 0,25mm X 6.0M",Toiletries,2025-W08,H1,150,44100.0,2,2,2025-02-20
10194,"IBR 0,25mm X 6.0M",Toiletries,2025-W09,H1,400,117600.0,2,2,2025-02-25
10194,"IBR 0,25mm X 6.0M",Toiletries,2025-W24,H1,550,161700.0,4,4,2025-06-10
10194,"IBR 0,25mm X 6.0M",Toiletries,2025-W25,H1,150,40500.0,2,2,2025-06-19
10194,"IBR 0,25mm X 6.0M",Toiletries,2025-W26,H1,300,81000.0,4,4,2025-06-23
10194,SSF BLOW OUT RELAX 6x125ML,Toiletries,2025-W02,H1,2660,271824.0,8,8,2025-01-06
10194,SSF BLOW OUT RELAX 6x125ML,Toiletries,2025-W03,H1,1366,142216.0,9,9,2025-01-13
10194,SSF BLOW OUT RELAX 6x125ML,Toiletries,2025-W04,H1,12308,1257664.0,23,23,2025-01-20
10194,SSF BLOW OUT RELAX 6x125ML,Toiletries,2025-W05,H1,1408,147136.0,7,7,2025-01-27
10194,SSF BLOW OUT RELAX 6x125ML,Toiletries,2025-W07,H1,6,624.0,1,1,2025-02-10
10194,SSF BLOW OUT RELAX 6x125ML,Toiletries,2025-W08,H1,12,1248.0,1,1,2025-02-21
10194,SSF BLOW OUT RELAX 6x125ML,Toiletries,2025-W09,H1,20,2040.0,1,1,2025-02-27
10194,SSF BLOW OUT RELAX 6x125ML,Toiletries,2025-W10,H1,167,16700.0,1,1,2025-03-03
10194,SSF BLOW OUT RELAX 6x125ML,Toiletries,2025-W11,H1,230,23370.0,4,4,2025-03-10
10194,SSF BLOW OUT RELAX 6x125ML,Toiletries,2025-W12,H1,570,60420.0,1,1,2025-03-21
10194,SSF BLOW OUT RELAX 6x125ML,Toiletries,2025-W13,H1,165,17926.0,2,2,2025-03-26
10194,SSF BLOW OUT RELAX 6x125ML,Toiletries,2025-W14,H1,59,5900.0,1,1,2025-04-02
10194,SSF BLOW OUT RELAX 6x125ML,Toiletries,2025-W15,H1,502,53076.0,2,2,2025-04-10
10194,SSF BLOW OUT RELAX 6x125ML,Toiletries,2025-W16,H1,298,31580.0,4,4,2025-04-14
10194,SSF BLOW OUT RELAX 6x125ML,Toiletries,2025-W17,H1,109,11990.0,1,1,2025-04-24
10194,SSF BLOW OUT RELAX 6x125ML,Toiletries,2025-W18,H1,261,26500.0,2,2,2025-04-29
10194,SSF BLOW OUT RELAX 6x125ML,Toiletries,2025-W19,H1,133,13300.0,1,1,2025-05-09
10194,SSF BLOW OUT RELAX 6x125ML,Toiletries,2025-W20,H1,576,60652.0,3,3,2025-05-13
10194,SSF BLOW OUT RELAX 6x125ML,Toiletries,2025-W21,H1,318,33924.0,4,4,2025-05-19
10194,SSF BLOW OUT RELAX 6x125ML,Toiletries,2025-W22,H1,20,2040.0,1,1,2025-05-28
10194,SSF BLOW OUT RELAX 6x125ML,Toiletries,2025-W23,H1,20,2040.0,1,1,2025-06-02
10194,SSF BLOW OUT RELAX 6x125ML,Toiletries,2025-W24,H1,160,16216.0,2,2,2025-06-11
10194,SSF BLOW OUT RELAX 6x125ML,Toiletries,2025-W25,H1,271,27370.0,2,2,2025-06-19
10194,SSF BLOW OUT RELAX 6x125ML,Toiletries,2025-W26,H1,7,728.0,1,1,2025-06-24
10194,SSF BLOW OUT RELAX 6x125ML (406) SHRINKS PP,Toiletries,2025-W05,H1,8,752.0,1,1,2025-02-01
10194,SSF BLOW OUT RELAX 6x125ML (406) SHRINKS PP,Toiletries,2025-W06,H1,17,1615.0,2,2,2025-02-06
10194,SSF BLOW OUT RELAX 6x125ML (406) SHRINKS PP,Toiletries,2025-W07,H1,93,8556.0,1,1,2025-02-13
10194,SSF BLOW OUT RELAX 6x125ML (406) SHRINKS PP,Toiletries,2025-W08,H1,248,22867.0,6,6,2025-02-17
10194,SSF BLOW OUT RELAX 6x125ML (406) SHRINKS PP,Toiletries,2025-W09,H1,161,14812.0,1,1,2025-02-27
10194,SSF BLOW OUT RELAX 6x125ML (406) SHRINKS PP,Toiletries,2025-W10,H1,282,25604.0,2,2,2025-03-07
10194,SSF BLOW OUT RELAX 6x125ML (406) SHRINKS PP,Toiletries,2025-W11,H1,111,10059.0,2,2,2025-03-11
10194,SSF BLOW OUT RELAX 6x125ML (406) SHRINKS PP,Toiletries,2025-W12,H1,660,59592.0,5,5,2025-03-19
10194,SSF BLOW OUT RELAX 6x125ML (406) SHRINKS PP,Toiletries,2025-W13,H1,226,20492.0,3,3,2025-03-27
10194,SSF BLOW OUT RELAX 6x125ML (406) SHRINKS PP,Toiletries,2025-W14,H1,176,16419.0,6,6,2025-03-31
10194,SSF BLOW OUT RELAX 6x125ML (406) SHRINKS PP,Toiletries,2025-W15,H1,255,23970.0,9,9,2025-04-07
10194,SSF BLOW OUT RELAX 6x125ML (406) SHRINKS PP,Toiletries,2025-W16,H1,173,16262.0,7,7,2025-04-14
10194,SSF BLOW OUT RELAX 6x125ML (406) SHRINKS PP,Toiletries,2025-W17,H1,1643,154442.0,9,8,2025-04-21
10194,SSF BLOW OUT RELAX 6x125ML (406) SHRINKS PP,Toiletries,2025-W18,H1,1035,92754.0,8,8,2025-04-28
10194,SSF BLOW OUT RELAX 6x125ML (406) SHRINKS PP,Toiletries,2025-W19,H1,3219,286523.0,6,6,2025-05-05
10194,SSF BLOW OUT RELAX 6x125ML (406) SHRINKS PP,Toiletries,2025-W20,H1,2709,241101.0,7,7,2025-05-14
10194,SSF BLOW OUT RELAX 6x125ML (406) SHRINKS PP,Toiletries,2025-W21,H1,2074,184650.0,11,11,2025-05-20
10194,SSF BLOW OUT RELAX 6x125ML (406) SHRINKS PP,Toiletries,2025-W22,H1,719,63999.0,5,3,2025-05-26
10194,SSF BLOW OUT RELAX 6x125ML (406) SHRINKS PP,Toiletries,2025-W23,H1,80,7120.0,2,2,2025-06-02
10194,SSF BLOW OUT RELAX 6x125ML (406) SHRINKS PP,Toiletries,2025-W24,H1,1392,123016.0,13,13,2025-06-09
10194,SSF BLOW OUT RELAX 6x125ML (406) SHRINKS PP,Toiletries,2025-W25,H1,616,54388.0,6,6,2025-06-17
10194,SSF BLOW OUT RELAX 6x125ML (406) SHRINKS PP,Toiletries,2025-W26,H1,5582,493746.0,39,36,2025-06-23
10195,"IBR 0,25mm X 6.6M",Hardware,2025-W05,H1,200,59400.0,1,1,2025-02-01
10195,"IBR 0,25mm X 6.6M",Hardware,2025-W06,H1,100,29700.0,1,1,2025-02-04
10195,"IBR 0,25mm X 6.6M",Hardware,2025-W08,H1,50,16170.0,1,1,2025-02-20
10195,"IBR 0,25mm X 6.6M",Hardware,2025-W09,H1,200,64680.0,2,2,2025-02-25
10195,"IBR 0,25mm X 6.6M",Hardware,2025-W24,H1,250,80850.0,3,3,2025-06-10
10195,"IBR 0,25mm X 6.6M",Hardware,2025-W25,H1,100,29700.0,1,1,2025-06-19
10195,"IBR 0,25mm X 6.6M",Hardware,2025-W26,H1,150,44550.0,2,2,2025-06-26
10195,SCHICK2 TWIN BLADE SHAVER GREEN STICK 24's,Hardware,2025-W03,H1,2,66.0,1,1,2025-01-16
10195,SCHICK2 TWIN BLADE SHAVER GREEN STICK 24's,Hardware,2025-W05,H1,182,5446.0,3,3,2025-01-27
10195,SCHICK2 TWIN BLADE SHAVER GREEN STICK 24's,Hardware,2025-W09,H1,36,1188.0,1,1,2025-03-01
10195,SCHICK2 TWIN BLADE SHAVER GREEN STICK 24's,Hardware,2025-W14,H1,78,2574.0,2,2,2025-04-01
10195,SCHICK2 TWIN BLADE SHAVER GREEN STICK 24's,Hardware,2025-W15,H1,187,6293.0,3,3,2025-04-08
10195,SCHICK2 TWIN BLADE SHAVER GREEN STICK 24's,Hardware,2025-W16,H1,63,2079.0,2,2,2025-04-16
10195,SCHICK2 TWIN BLADE SHAVER GREEN STICK 24's,Hardware,2025-W17,H1,140,4620.0,3,3,2025-04-21
10195,SCHICK2 TWIN BLADE SHAVER GREEN STICK 24's,Hardware,2025-W18,H1,18,630.0,1,1,2025-04-29
10195,SCHICK2 TWIN BLADE SHAVER GREEN STICK 24's,Hardware,2025-W19,H1,371,12297.0,3,3,2025-05-05
10195,SCHICK2 TWIN BLADE SHAVER GREEN STICK 24's,Hardware,2025-W20,H1,116,3828.0,5,5,2025-05-12
10195,SCHICK2 TWIN BLADE SHAVER GREEN STICK 24's,Hardware,2025-W21,H1,32,1056.0,2,2,2025-05-19
10195,SCHICK2 TWIN BLADE SHAVER GREEN STICK 24's,Hardware,2025-W22,H1,88,2944.0,3,3,2025-05-27
10195,SCHICK2 TWIN BLADE SHAVER GREEN STICK 24's,Hardware,2025-W23,H1,29,1015.0,1,1,2025-06-05
10195,SCHICK2 TWIN BLADE SHAVER GREEN STICK 24's,Hardware,2025-W24,H1,328,11220.0,2,2,2025-06-12
10195,SCHICK2 TWIN BLADE SHAVER GREEN STICK 24's,Hardware,2025-W25,H1,76,2508.0,3,3,2025-06-16
10195,SCHICK2 TWIN BLADE SHAVER GREEN STICK 24's,Hardware,2025-W26,H1,93,3069.0,1,1,2025-06-26
10196,CUTICURA HYGIENE SOAP 6X100G,Hardware,2025-W20,H1,44,4224.0,9,9,2025-05-14
10196,CUTICURA HYGIENE SOAP 6X100G,Hardware,2025-W21,H1,64,6144.0,16,15,2025-05-19
10196,CUTICURA HYGIENE SOAP 6X100G,Hardware,2025-W22,H1,1,96.0,1,1,2025-05-29
10196,TIMBER 114mm x 38mm x 6.0M,Hardware,2025-W05,H1,1728,228096.0,5,5,2025-02-01
10196,TIMBER 114mm x 38mm x 6.0M,Hardware,2025-W06,H1,2808,370656.0,6,4,2025-02-04
10196,TIMBER 114mm x 38mm x 6.0M,Hardware,2025-W07,H1,12528,1812456.0,18,8,2025-02-10
10196,TIMBER 114mm x 38mm x 6.0M,Hardware,2025-W08,H1,4860,729000.0,11,8,2025-02-17
10196,TIMBER 114mm x 38mm x 6.0M,Hardware,2025-W09,H1,3288,493200.0,3,2,2025-02-24
10196,TIMBER 114mm x 38mm x 6.0M,Hardware,2025-W23,H1,10584,1587600.0,14,10,2025-06-02
10196,TIMBER 114mm x 38mm x 6.0M,Hardware,2025-W24,H1,4152,622800.0,7,5,2025-06-09
10196,TIMBER 114mm x 38mm x 6.0M,Hardware,2025-W25,H1,6156,851472.0,12,6,2025-06-16
10196,TIMBER 114mm x 38mm x 6.0M,Hardware,2025-W26,H1,4428,584496.0,18,13,2025-06-23
10197,CUTICURA OIL CONTROL FACE WASH 6X150ML,Home & Garden,2025-W18,H1,1,252.0,1,1,2025-05-03
10197,CUTICURA OIL CONTROL FACE WASH 6X150ML,Home & Garden,2025-W19,H1,1,252.0,1,1,2025-05-08
10197,CUTICURA OIL CONTROL FACE WASH 6X150ML,Home & Garden,2025-W20,H1,6,1512.0,6,6,2025-05-15
10197,CUTICURA OIL CONTROL FACE WASH 6X150ML,Home & Garden,2025-W21,H1,23,5796.0,21,21,2025-05-19
10197,CUTICURA OIL CONTROL FACE WASH 6X150ML,Home & Garden,2025-W22,H1,1,252.0,1,1,2025-05-29
10198,CUTICURA GENTLE HYGIENE FACE WASH 6X150ML,Home & Garden,2025-W18,H1,1,252.0,1,1,2025-05-02
10198,CUTICURA GENTLE HYGIENE FACE WASH 6X150ML,Home & Garden,2025-W19,H1,1,252.0,1,1,2025-05-07
10198,CUTICURA GENTLE HYGIENE FACE WASH 6X150ML,Home & Garden,2025-W20,H1,8,2016.0,8,8,2025-05-13
