sku,description,category,date,period,quantity,revenue,num_orders,num_customers
10397,PLAYBOY DEO CODE BLACK 6x150ML,Toiletries,2025-05-15,H1,96,12739.04,5,5
10397,PLAYBOY DEO CODE BLACK 6x150ML,Toiletries,2025-05-16,H1,134,17842.0,2,2
10397,PLAYBOY DEO CODE BLACK 6x150ML,Toiletries,2025-05-17,H1,282,37818.0,5,5
10397,PLAYBOY DEO CODE BLACK 6x150ML,Toiletries,2025-05-19,H1,8,1078.0,2,2
10397,PLAYBOY DEO CODE BLACK 6x150ML,Toiletries,2025-05-20,H1,145,20080.8,5,5
10397,PLAYBOY DEO CODE BLACK 6x150ML,Toiletries,2025-05-21,H1,200,26568.0,4,4
10397,PLAYBOY DEO CODE BLACK 6x150ML,Toiletries,2025-05-22,H1,479,63513.0,5,5
10397,PLAYBOY DEO CODE BLACK 6x150ML,Toiletries,2025-05-23,H1,110,14770.279999999999,3,3
10397,PLAYBOY DEO CODE BLACK 6x150ML,Toiletries,2025-05-24,H1,57,7718.0,5,5
10397,PLAYBOY DEO CODE BLACK 6x150ML,Toiletries,2025-05-26,H1,21,2980.0,2,2
10397,PLAYBOY DEO CODE BLACK 6x150ML,Toiletries,2025-05-27,H1,25,3368.0,2,2
10397,PLAYBOY DEO CODE BLACK 6x150ML,Toiletries,2025-05-28,H1,3,423.12,3,3
10397,PLAYBOY DEO CODE BLACK 6x150ML,Toiletries,2025-05-29,H1,110,14639.3,8,8
10397,PLAYBOY DEO CODE BLACK 6x150ML,Toiletries,2025-05-30,H1,2,270.0,1,1
10397,PLAYBOY DEO CODE BLACK 6x150ML,Toiletries,2025-05-31,H1,14,1876.0,3,3
10397,PLAYBOY DEO CODE BLACK 6x150ML,Toiletries,2025-06-02,H1,59,7941.0,2,2
10397,PLAYBOY DEO CODE BLACK 6x150ML,Toiletries,2025-06-03,H1,27,3564.0,1,1
10397,PLAYBOY DEO CODE BLACK 6x150ML,Toiletries,2025-06-04,H1,19,2508.0,1,1
10397,PLAYBOY DEO CODE BLACK 6x150ML,Toiletries,2025-06-09,H1,160,23451.199999999997,6,6
10397,PLAYBOY DEO CODE BLACK 6x150ML,Toiletries,2025-06-10,H1,239,31736.0,7,7
10397,PLAYBOY DEO CODE BLACK 6x150ML,Toiletries,2025-06-11,H1,255,33876.0,8,8
10397,PLAYBOY DEO CODE BLACK 6x150ML,Toiletries,2025-06-12,H1,66,8736.0,2,2
10397,PLAYBOY DEO CODE BLACK 6x150ML,Toiletries,2025-06-13,H1,154,20452.0,6,6
10397,PLAYBOY DEO CODE BLACK 6x150ML,Toiletries,2025-06-14,H1,129,17076.0,3,3
10397,PLAYBOY DEO CODE BLACK 6x150ML,Toiletries,2025-06-16,H1,36,4812.0,2,2
10397,PLAYBOY DEO CODE BLACK 6x150ML,Toiletries,2025-06-17,H1,150,20164.0,5,5
10397,PLAYBOY DEO CODE BLACK 6x150ML,Toiletries,2025-06-18,H1,257,34075.0,4,4
10397,PLAYBOY DEO CODE BLACK 6x150ML,Toiletries,2025-06-20,H1,144,20096.53,7,7
10397,PLAYBOY DEO CODE BLACK 6x150ML,Toiletries,2025-06-21,H1,192,25392.0,3,3
10397,PLAYBOY DEO CODE BLACK 6x150ML,Toiletries,2025-06-23,H1,238,32991.9,12,12
10397,PLAYBOY DEO CODE BLACK 6x150ML,Toiletries,2025-06-24,H1,371,50499.9,14,14
10397,PLAYBOY DEO CODE BLACK 6x150ML,Toiletries,2025-06-25,H1,45,6075.0,1,1
10397,PLAYBOY DEO CODE BLACK 6x150ML,Toiletries,2025-06-26,H1,31,4116.0,3,3
10397,PLAYBOY DEO CODE BLACK 6x150ML,Toiletries,2025-06-27,H1,186,24852.0,11,11
10397,PLAYBOY DEO CODE BLACK 6x150ML,Toiletries,2025-06-28,H1,486,67283.7,18,18
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-01-06,H1,664,83792.0,2,2
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-01-08,H1,268,35092.0,7,7
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-01-09,H1,24,3216.0,2,2
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-01-10,H1,74,10631.7,4,4
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-01-11,H1,96,12864.0,1,1
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-01-13,H1,352,45996.0,3,3
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-01-14,H1,24,3264.0,1,1
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-01-15,H1,396,51282.0,1,1
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-01-17,H1,2354,305834.0,8,8
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-01-18,H1,280,35516.0,4,4
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-01-20,H1,1594,162507.98,8,8
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-01-21,H1,392,50399.56,4,4
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-01-22,H1,1268,165236.0,9,9
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-01-23,H1,282,36972.0,3,3
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-01-24,H1,206,28307.7,8,8
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-01-25,H1,224,29760.0,2,2
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-01-28,H1,120,16008.0,3,3
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-01-29,H1,2248,293488.0,4,4
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-01-30,H1,624,79541.98,11,11
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-01-31,H1,2088,224908.0,9,9
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-02-01,H1,12,1584.0,1,1
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-02-04,H1,12,1584.0,1,1
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-02-05,H1,50,6600.0,1,1
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-02-07,H1,6,792.0,1,1
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-02-12,H1,5,665.0,2,2
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-02-13,H1,8,1079.0,2,2
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-02-17,H1,5,665.0,1,1
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-02-18,H1,22,3300.0,1,1
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-02-19,H1,17,2225.0,2,2
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-02-26,H1,50,6600.0,1,1
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-02-27,H1,12,1596.0,1,1
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-02-28,H1,12,1584.0,1,1
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-03-04,H1,34,4488.0,1,1
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-03-06,H1,97,12804.0,1,1
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-03-07,H1,7,940.0,2,2
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-03-08,H1,72,9504.0,1,1
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-03-10,H1,16,2113.0,2,2
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-03-11,H1,443,56975.0,3,3
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-03-12,H1,91,12012.0,2,2
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-03-13,H1,29,3868.0,3,3
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-03-15,H1,2,266.0,1,1
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-03-17,H1,63,8320.0,3,3
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-03-18,H1,67,8844.0,2,2
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-03-19,H1,62,8246.0,1,1
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-03-21,H1,152,20092.0,4,4
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-03-22,H1,5,665.0,1,1
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-03-24,H1,115,15181.0,5,5
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-03-25,H1,38,5124.0,4,4
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-03-27,H1,4,532.0,1,1
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-03-28,H1,166,22363.0,6,6
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-03-29,H1,1,137.0,1,1
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-03-31,H1,25,3315.0,3,3
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-04-01,H1,5744,766824.0,2,2
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-04-02,H1,135,17982.0,4,3
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-04-03,H1,308,40947.5,8,8
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-04-04,H1,87,11539.5,2,2
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-04-05,H1,12,1560.0,1,1
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-04-07,H1,4808,641815.5,7,7
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-04-08,H1,66,8712.0,1,1
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-04-10,H1,50,6675.0,2,2
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-04-11,H1,35,4672.5,1,1
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-04-12,H1,41,5473.5,2,2
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-04-14,H1,45,5967.0,2,2
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-04-15,H1,159,23848.41,1,1
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-04-17,H1,45,6007.5,1,1
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-04-18,H1,185,24666.5,4,4
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-04-19,H1,160,21204.0,3,3
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-04-21,H1,65,8625.0,3,3
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-04-22,H1,5,660.0,1,1
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-04-23,H1,159,21081.0,3,3
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-04-24,H1,77,10349.5,2,2
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-04-25,H1,21,2856.0,1,1
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-04-26,H1,130,17203.5,2,2
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-04-28,H1,102,13617.0,2,2
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-04-29,H1,26,3471.0,2,2
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-04-30,H1,85,11341.5,3,3
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-05-01,H1,15,1993.03,3,3
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-05-02,H1,34,4352.0,1,1
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-05-03,H1,509,66021.03,6,6
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-05-05,H1,305,40543.0,4,4
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-05-06,H1,5,661.03,2,2
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-05-07,H1,329,43651.0,4,4
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-05-08,H1,18,2412.0,1,1
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-05-09,H1,30,4008.0,2,2
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-05-10,H1,68,9241.23,4,4
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-05-13,H1,132,17436.0,2,2
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-05-14,H1,275,37962.35,6,6
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-05-15,H1,748,98969.0,5,4
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-05-17,H1,20,2698.0,3,3
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-05-19,H1,30,4008.0,2,2
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-05-20,H1,377,50171.2,6,6
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-05-21,H1,56,7416.0,2,2
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-05-22,H1,660,87565.06,5,5
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-05-23,H1,96,12734.06,3,3
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-05-24,H1,17,2327.09,3,3
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-05-26,H1,5,660.0,1,1
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-05-27,H1,25,3368.0,2,2
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-05-28,H1,2,282.06,2,2
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-05-29,H1,110,14631.3,7,7
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-05-30,H1,1,141.03,1,1
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-05-31,H1,20,2848.0,2,2
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-06-02,H1,48,6456.0,2,2
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-06-03,H1,27,3564.0,1,1
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-06-04,H1,120,15628.0,3,3
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-06-05,H1,60,8937.6,2,2
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-06-06,H1,24,3264.0,1,1
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-06-07,H1,48,7341.6,1,1
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-06-09,H1,268,37832.9,6,6
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-06-10,H1,17,2312.0,2,2
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-06-11,H1,309,42931.2,8,8
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-06-12,H1,54,7128.0,1,1
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-06-13,H1,41,5564.0,3,3
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-06-14,H1,249,33060.0,4,4
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-06-16,H1,12,1596.0,1,1
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-06-17,H1,288,38308.0,7,7
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-06-18,H1,198,26410.0,4,4
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-06-20,H1,108,15200.529999999999,5,5
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-06-21,H1,132,19495.2,4,4
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-06-23,H1,299,40155.0,10,10
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-06-24,H1,551,74409.6,15,15
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-06-25,H1,47,6345.0,1,1
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-06-26,H1,261,33556.0,4,4
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-06-27,H1,120,15960.0,3,3
10398,PLAYBOY DEO EVEREST 6x150ML,Toiletries,2025-06-28,H1,558,74853.6,16,16
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-01-06,H1,664,83792.0,2,2
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-01-08,H1,252,33024.0,4,4
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-01-09,H1,46,6515.780000000001,4,4
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-01-10,H1,68,9324.0,2,2
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-01-11,H1,120,16080.0,3,3
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-01-13,H1,424,55356.0,5,5
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-01-14,H1,24,3264.0,1,1
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-01-15,H1,396,51282.0,1,1
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-01-17,H1,2356,306124.0,9,9
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-01-18,H1,336,43484.0,6,6
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-01-20,H1,1806,228127.97999999998,9,9
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-01-21,H1,324,40680.0,2,2
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-01-22,H1,1302,169872.0,9,9
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-01-23,H1,2480,366678.0,4,4
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-01-24,H1,348,46568.0,10,10
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-01-25,H1,224,29760.0,2,2
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-01-27,H1,72,9360.0,2,2
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-01-28,H1,120,16008.0,3,3
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-01-29,H1,2250,293778.0,5,5
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-01-30,H1,650,83225.98,13,13
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-01-31,H1,2288,288908.0,9,9
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-02-01,H1,12,1584.0,1,1
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-02-04,H1,12,1584.0,1,1
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-02-05,H1,50,6600.0,1,1
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-02-07,H1,6,792.0,1,1
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-02-12,H1,5,665.0,2,2
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-02-13,H1,8,1079.0,2,2
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-02-17,H1,5,665.0,1,1
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-02-19,H1,5,665.0,1,1
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-02-26,H1,50,6600.0,1,1
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-02-27,H1,12,1596.0,1,1
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-02-28,H1,12,1584.0,1,1
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-03-04,H1,113,14916.0,3,3
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-03-05,H1,14,1848.0,1,1
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-03-07,H1,7,940.0,2,2
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-03-08,H1,72,9504.0,1,1
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-03-10,H1,16,2113.0,2,2
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-03-11,H1,440,56499.0,4,4
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-03-12,H1,38,5016.0,2,2
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-03-13,H1,24,3208.0,3,3
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-03-14,H1,76,9728.0,1,1
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-03-15,H1,2,266.0,1,1
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-03-17,H1,81,10696.0,3,3
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-03-18,H1,2,268.0,1,1
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-03-19,H1,62,8246.0,1,1
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-03-20,H1,40,5280.0,1,1
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-03-21,H1,94,12436.0,3,3
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-03-22,H1,5,665.0,1,1
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-03-24,H1,164,21869.0,5,5
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-03-25,H1,23,3144.0,3,3
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-03-26,H1,67,8844.0,1,1
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-03-27,H1,788,100884.0,2,2
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-03-28,H1,133,17635.0,6,6
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-03-29,H1,1,137.0,1,1
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-03-31,H1,70,9475.0,4,4
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-04-01,H1,17,2278.0,1,1
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-04-02,H1,78,10422.0,4,4
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-04-03,H1,81,10664.0,4,4
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-04-04,H1,138,18024.0,3,3
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-04-07,H1,6421,860376.0,5,5
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-04-08,H1,65,8580.0,1,1
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-04-09,H1,71,9514.0,4,4
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-04-11,H1,41,5494.0,2,2
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-04-12,H1,20,2680.0,1,1
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-04-14,H1,69,9192.0,3,3
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-04-16,H1,36,4824.0,2,2
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-04-17,H1,55,7370.0,2,2
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-04-18,H1,789,105664.0,4,4
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-04-19,H1,221,29404.0,5,5
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-04-21,H1,86,11466.0,4,4
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-04-22,H1,79,10576.0,4,4
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-04-23,H1,212,28206.0,5,5
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-04-24,H1,50,6754.0,2,2
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-04-25,H1,21,2856.0,1,1
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-04-26,H1,148,19490.0,3,3
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-04-28,H1,228,30552.0,8,8
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-04-30,H1,4,528.0,1,1
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-05-01,H1,102,13514.41,5,5
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-05-02,H1,37,4780.31,4,4
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-05-03,H1,2594,345632.0,6,6
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-05-05,H1,2096,280680.31,3,3
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-05-06,H1,61,7808.0,1,1
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-05-07,H1,131,17418.0,5,5
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-05-08,H1,131,17411.2,6,5
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-05-09,H1,13,1738.31,2,1
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-05-10,H1,14,1848.0,1,1
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-05-13,H1,97,12827.0,3,3
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-05-14,H1,332,44288.2,7,7
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-05-15,H1,139,18918.0,3,3
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-05-17,H1,7,947.0,2,2
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-05-19,H1,9,1221.0,2,2
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-05-20,H1,158,20868.0,5,5
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-05-21,H1,69,9340.2,2,2
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-05-22,H1,701,92768.0,4,4
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-05-23,H1,24,3424.2,2,2
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-05-24,H1,254,33584.0,3,3
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-05-26,H1,903,120884.0,3,3
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-05-27,H1,25,3368.0,2,2
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-05-28,H1,3,424.41,3,3
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-05-29,H1,128,17219.3,9,9
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-05-30,H1,2,270.0,1,1
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-05-31,H1,4,528.0,1,1
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-06-02,H1,37,4995.0,1,1
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-06-03,H1,1395,190980.0,2,2
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-06-04,H1,173,22460.0,4,4
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-06-05,H1,1368,187416.0,1,1
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-06-07,H1,30,4080.0,2,2
10399,PLAYBOY DEO ICELAND 6x150ML,Toiletries,2025-06-09,H1,1449,198384.0,6,6
