customer_id,customer_name,primary_region,total_orders,total_units,total_revenue,avg_order_value,avg_days_between_orders,cycle_regularity,buyer_type,top_skus,first_order,last_order,active_weeks,customer_segment
353,CHEAP CHEAP ZEBEDIELA,Polokwane,96,165566.0,31338691.95,326444.7078125,3.723404255319149,Weekly,Bulk Buyer,"11119,10498,10959,10025,10886",2025-01-06,2025-12-22,48,Bulk/Wholesale
672,MOKOPANE MULTISAVE,Gauteng,18,6752.0,1160706.98,64483.72111111111,20.25,Sporadic,High-Value Buyer,"11119,10903,10083,10209,10095",2025-01-30,2025-12-20,15,Small Retailer
495,PLATINUM CASH & CARRY,Gauteng,44,40423.0,7009424.739999999,159305.1077272727,8.55,Monthly,High-Value Buyer,"10541,11755,10586,10025,11183",2025-01-10,2025-12-18,30,Medium Retailer
82,DINI CASH & CARRY,Gauteng,39,39450.0,6259944.54,160511.39846153845,9.078947368421053,Monthly,High-Value Buyer,"10418,11106,10014,10017,10541",2025-01-09,2025-12-20,28,Medium Retailer
369,BAYVIEW EXPORTS (PTY) LTD,Gauteng,40,78189.0,8880027.94,222000.6985,9.228571428571428,Monthly,High-Value Buyer,"11119,10675,11755,10414,10678",2025-01-29,2025-12-18,26,Medium Retailer
23,GERMISTON CASH AND CARRY,Hardware,197,92289.0,39098065.33,198467.3367005076,2.4855072463768115,Weekly,High-Value Buyer,"12130,10002,10006,11407,10452",2025-01-13,2025-12-22,44,Small Retailer
617,GOD LOVE GROUP (PTY) LTD,Gauteng,27,12695.0,2828830.2199999997,104771.48962962962,14.333333333333334,Sporadic,High-Value Buyer,"10051,10611,10046,10448,10659",2025-01-10,2025-12-20,21,Small Retailer
158,MSK TRADING,Gauteng,52,33008.0,5169877.22,99420.71576923077,7.148936170212766,Monthly,High-Value Buyer,"10100,10196,12130,10019,10433",2025-01-18,2025-12-20,31,Medium Retailer
535,ZAMA ZAMA SUPERMARKET,Gauteng,28,10554.0,1856822.1800000002,66315.07785714287,14.375,Sporadic,High-Value Buyer,"10437,11311,10154,10793,10951",2025-01-08,2025-12-19,20,Small Retailer
577,FROZEN DILHT,Gauteng,17,2431.0,466071.30000000005,27415.958823529414,23.785714285714285,Irregular,Regular Buyer,"11311,10093,10678,10679,10587",2025-01-20,2025-12-19,11,Small Retailer
623,CKP DISTRIBUTORS (PTY) LTD,Gauteng,44,40991.0,6210650.75,141151.1534090909,8.425,Monthly,High-Value Buyer,"10675,11119,10678,11183,10093",2025-01-17,2025-12-20,31,Medium Retailer
3,AL-AMIIN GENERAL DEALER,Gauteng,24,5752.0,1382530.07,57605.419583333336,14.434782608695652,Sporadic,High-Value Buyer,"10960,11095,11498,10205,11348",2025-01-21,2025-12-19,20,Small Retailer
25,ADVANCE WAREHOUSING (PTY) LTD,Gauteng,116,89333.0,11779032.95,101543.3875,5.688524590163935,Monthly,High-Value Buyer,"12064,12130,10675,12039,10058",2025-01-09,2025-12-22,30,Medium Retailer
548,MOM ZAHRA WHOLESALE AND RETAIL (PTY) LTD,Gauteng,13,2933.0,630044.97,48464.99769230769,29.363636363636363,Irregular,Regular Buyer,"10040,10069,10246,10079,10195",2025-01-30,2025-12-19,10,Small Retailer
156,KLIPGAT WHOLESALER,Gauteng,36,21678.0,2710916.1399999997,75303.2261111111,9.617647058823529,Monthly,High-Value Buyer,"12130,11490,10186,10790,10048",2025-01-27,2025-12-20,23,Medium Retailer
463,KHATELENI SUPERMARKET,Gauteng,17,3066.0,450800.12,26517.65411764706,22.8,Irregular,Regular Buyer,"11498,10792,11580,11587,10447",2025-01-10,2025-12-18,13,Small Retailer
358,RAINBOW BARGAIN STORE,Polokwane,83,62290.0,12629626.04,152164.1691566265,4.35,Bi-weekly,High-Value Buyer,"10541,10263,10244,10032,10093",2025-01-06,2025-12-20,42,Medium Retailer
378,WIPE IT CC,Gauteng,41,64483.0,7049392.58,171936.4043902439,8.435897435897436,Sporadic,High-Value Buyer,"10678,11119,10675,11755,10396",2025-01-23,2025-12-18,27,Medium Retailer
651,HIPPIE HEALTH,Gauteng,14,3225.0,546145.3300000001,39010.38071428572,28.083333333333332,Irregular,Regular Buyer,"10679,10839,10901,11489,10855",2025-01-17,2025-12-20,12,Small Retailer
135,AL MADAR GENERAL TRADING,Gauteng,31,18173.0,3319203.9000000004,107071.09354838711,11.2,Monthly,High-Value Buyer,"10675,10051,10093,10679,10678",2025-01-18,2025-12-20,23,Medium Retailer
174,GOOD PRICE SUPERMARKET,Gauteng,87,83625.0,16070991.049999999,184724.03505747125,4.9411764705882355,Monthly,High-Value Buyer,"10196,10961,11339,10960,10051",2025-01-18,2025-12-20,34,Medium Retailer
575,TODAY'S HOPE TRADING AND PROJECTS,Gauteng,31,16053.0,3447846.67,111220.86032258064,12.321428571428571,Sporadic,High-Value Buyer,"10447,11482,10051,10110,10028",2025-01-08,2025-12-19,23,Medium Retailer
539,FREEDOM CASH AND CARY,Gauteng,46,48367.0,9240013.86,200869.8665217391,8.142857142857142,Monthly,High-Value Buyer,"10675,10965,10959,11269,10961",2025-01-11,2025-12-19,31,Medium Retailer
545,WORLD BLOOM (PTY) LTD,Gauteng,73,96772.0,13405361.530000001,183635.08945205482,5.666666666666667,Bi-weekly,High-Value Buyer,"11514,11755,10051,11431,11669",2025-01-13,2025-12-19,39,Medium Retailer
431,SULTAN M TRADING,Polokwane,84,83983.0,23338370.570092306,277837.74488205125,4.435897435897436,Bi-weekly,High-Value Buyer,"10032,10447,10025,10026,10048",2025-01-10,2025-12-22,46,Medium Retailer
392,ABC SWEETS,Gauteng,36,11810.0,2622753.98,72854.27722222223,13.52,Sporadic,High-Value Buyer,"10679,10867,10051,10960,10961",2025-01-15,2025-12-19,20,Small Retailer
527,RAYAN INTERNATIONAL TRADING CC,Gauteng,26,19716.0,2517906.6399999997,96842.56307692306,14.91304347826087,Sporadic,High-Value Buyer,"11119,10955,10970,10953,10079",2025-01-10,2025-12-19,21,Medium Retailer
470,NUURADIN TRADING LTD T/A ZAMA ZAMA SUPERSTORE,Gauteng,41,38736.0,6304736.58,153774.06292682927,9.166666666666666,Monthly,High-Value Buyer,"10679,11755,10074,10675,11649",2025-01-22,2025-12-18,27,Medium Retailer
397,BIG SAVE WATLOO (PTY) LTD,Gauteng,48,43476.0,5990392.34,124799.84041666666,7.659090909090909,Monthly,High-Value Buyer,"11119,10051,10678,10679,10263",2025-01-16,2025-12-19,31,Medium Retailer
166,SUNRISE SUPERMARKET,Gauteng,20,10974.0,1481478.21,74073.9105,19.11111111111111,Irregular,High-Value Buyer,"10900,10901,11155,10399,10066",2025-01-10,2025-12-20,16,Medium Retailer
661,LAKIMI CC TA BROTHERS CASH AND CARRY,Gauteng,21,10444.0,2089595.6400000001,99504.55428571429,16.5,Sporadic,High-Value Buyer,"10440,11480,10970,10447,10091",2025-01-24,2025-12-20,18,Small Retailer
356,RAZA BROADWAY SUPERMARKET,Gauteng,22,8449.0,1497231.1,68055.95909090909,12.6,Sporadic,High-Value Buyer,"10679,10209,10445,10591,10145",2025-04-12,2025-12-20,12,Small Retailer
143,SAVEMORE SPAR SUPERMARKET,Gauteng,30,13756.0,2781629.1899999995,92720.97299999998,11.931034482758621,Sporadic,High-Value Buyer,"11119,10541,10051,10447,10659",2025-01-08,2025-12-20,22,Small Retailer
382,ALI SUPERMARKET RABASUTU,Gauteng,22,9021.0,1681029.68,76410.44,17.15,Sporadic,High-Value Buyer,"10244,10541,11498,10263,10869",2025-01-10,2025-12-19,16,Small Retailer
464,DISCOUNT CASH N CARRY,Gauteng,30,22901.0,4374888.65,145829.62166666667,12.76923076923077,Sporadic,High-Value Buyer,"11487,10051,10093,11183,10218",2025-01-20,2025-12-18,22,Medium Retailer
416,A ONE WHOLESALERS MAKHADO,Gauteng,61,27754.0,5956581.27,97648.87327868852,6.444444444444445,Monthly,High-Value Buyer,"11119,10754,10451,11348,10498",2025-01-08,2025-12-22,31,Small Retailer
150,MUHAMEDIA STORE,Hardware,58,27794.0,7290030.32,125690.17793103449,6.549019607843137,Monthly,High-Value Buyer,"11339,12023,12083,11340,12022",2025-01-20,2025-12-20,28,Small Retailer
614,SUNCITY SUPERMARKET,Gauteng,14,3049.0,388582.05,27755.860714285714,19.384615384615383,Sporadic,Regular Buyer,"11662,11656,11660,10678,10679",2025-04-12,2025-12-20,11,Small Retailer
66,MAKGATHO WHOLE SALERS,Gauteng,84,116994.0,10325508.59,122922.72130952381,5.583333333333333,Monthly,Bulk Buyer,"12209,10290,12130,10289,12210",2025-01-21,2025-12-22,33,Bulk/Wholesale
211,SOM SUPER STORE,Gauteng,48,37652.0,5665125.109999999,118023.43979166665,8.615384615384615,Monthly,High-Value Buyer,"10244,11081,10062,11119,11755",2025-01-18,2025-12-20,29,Medium Retailer
56,REIN SUPPLIES,Gauteng,26,33037.0,8365274.49,321741.32653846155,13.75,Monthly,High-Value Buyer,"11003,10048,10679,11658,11151",2025-01-24,2025-12-20,21,Medium Retailer
578,HOME SWEET WHOLESALER,Gauteng,18,4622.0,918332.4800000001,51018.47111111112,21.0,Sporadic,High-Value Buyer,"10675,10140,10798,10447,10959",2025-01-17,2025-12-19,15,Small Retailer
17,FOOD BAZAAR CASH N CARRY (PTY) LTD,Gauteng,23,12358.0,2114934.52,91953.6747826087,16.047619047619047,Sporadic,High-Value Buyer,"10960,11119,10051,10956,10143",2025-01-17,2025-12-20,18,Medium Retailer
446,UNIMAART-MAMELODI,Gauteng,13,5798.0,1022696.5000000001,78668.96153846155,27.333333333333332,Sporadic,High-Value Buyer,"10047,10164,10263,10682,10080",2025-01-24,2025-12-18,12,Small Retailer
7,SOWETO CASH N CARRY,Gauteng,41,33928.0,5782334.359999999,141032.54536585364,8.789473684210526,Monthly,High-Value Buyer,"11171,10051,10611,10616,10447",2025-01-20,2025-12-20,27,Medium Retailer
552,SALEH SWEETS (PTY) LTD,Gauteng,19,11196.0,2114393.6,111283.87368421053,19.705882352941178,Irregular,High-Value Buyer,"10965,11158,11498,11458,11645",2025-01-18,2025-12-19,16,Medium Retailer
86,OLIFAN CASH & CARRY,Gauteng,47,55445.0,8308123.350000001,176768.58191489364,7.478260869565218,Monthly,High-Value Buyer,"10051,11119,11151,10447,11520",2025-01-10,2025-12-20,32,Medium Retailer
599,NASRI ELECTRONIC & PLASTIC WHOLESALER,Gauteng,11,1352.0,236408.35000000003,21491.668181818186,36.55555555555556,Irregular,Regular Buyer,"10142,10104,10447,10048,10107",2025-01-24,2025-12-19,9,Small Retailer
534,AK SWEETS,Gauteng,11,3590.0,666847.6399999999,60622.51272727272,27.666666666666668,Irregular,High-Value Buyer,"10028,11348,10678,10865,11232",2025-04-14,2025-12-19,9,Small Retailer
455,MARVELOUS WHOLESALERS,Gauteng,19,7340.0,1540421.17,81074.79842105263,19.0,Sporadic,High-Value Buyer,"10244,10541,11311,10025,10392",2025-01-10,2025-12-18,15,Small Retailer
360,SHORTY VIEW SHOP,Polokwane,81,60337.0,13618717.095169231,168132.3098169041,4.957142857142857,Monthly,High-Value Buyer,"10025,10020,10024,10074,10447",2025-01-09,2025-12-22,37,Medium Retailer
354,MAKANYE CASH & CARRY MANKWENG,Polokwane,90,171267.0,31097845.035107695,345531.61150119663,4.035714285714286,Bi-weekly,Bulk Buyer,"11119,10051,10032,10025,10047",2025-01-17,2025-12-22,44,Bulk/Wholesale
403,THE OBSTACLE DEN TRADING,Gauteng,61,55985.0,11302102.36,185280.36655737704,6.857142857142857,Monthly,High-Value Buyer,"11081,10051,11119,10258,11432",2025-01-17,2025-12-19,32,Medium Retailer
368,CHEEKO INVESTMENTS,Polokwane,57,52486.0,10472685.469999999,183731.3240350877,6.653846153846154,Monthly,High-Value Buyer,"10961,11119,10051,11672,10093",2025-01-07,2025-12-19,33,Medium Retailer
444,TROPICANA SUPERMARKET,Gauteng,13,5321.0,2893154.59,222550.35307692306,28.25,Irregular,High-Value Buyer,"10447,10490,10244,11271,10902",2025-01-13,2025-12-18,11,Small Retailer
111,SAMAD CASH AND CARRY,Hardware,178,201824.0,34117828.77,191673.19533707868,2.768,Bi-weekly,Bulk Buyer,"10093,10058,10196,12130,10229",2025-01-08,2025-12-20,41,Bulk/Wholesale
646,GAPCO SERVICES (PTY) LTD,Gauteng,17,2730.0,382755.73,22515.04294117647,21.0625,Irregular,Regular Buyer,"10080,10679,10678,10081,10186",2025-01-17,2025-12-20,13,Small Retailer
518,ZAKERA COSMETICS,Gauteng,28,13878.0,3757312.58,134189.73500000002,15.409090909090908,Sporadic,High-Value Buyer,"10447,10448,10434,10263,10449",2025-01-14,2025-12-19,16,Small Retailer
612,YEOVILLE CASH AND CARRY (PTY)LTD/SUPA SAVE,Gauteng,17,4712.0,581027.27,34178.074705882354,21.25,Irregular,Regular Buyer,"10776,10435,10902,10080,10040",2025-01-14,2025-12-20,15,Small Retailer
445,DISTRI FOODS,Gauteng,16,4366.0,940557.0700000001,58784.816875000004,22.6,Irregular,High-Value Buyer,"11269,11184,11271,11270,11428",2025-01-13,2025-12-18,12,Small Retailer
375,FRUITY FRESH,Gauteng,12,3469.0,664919.51,55409.95916666667,29.181818181818183,Irregular,High-Value Buyer,"10080,10034,10944,10051,11118",2025-01-31,2025-12-18,11,Small Retailer
316,UFI DISTRIBUTION CENTRE (PTY) LTD,Gauteng,17,5980.0,1293447.5799999998,76085.15176470588,20.25,Irregular,High-Value Buyer,"10244,10659,11518,10229,10445",2025-01-30,2025-12-20,14,Small Retailer
570,TANAAD GENERAL FASHIONS,Gauteng,10,8166.0,1172535.0,117253.5,31.125,Irregular,High-Value Buyer,"10414,10399,11662,11656,11660",2025-04-14,2025-12-19,7,Medium Retailer
83,TAWAKAL TOWIQ CASH AND CARRY,Gauteng,20,12196.0,2229645.7800000003,111482.28900000002,19.41176470588235,Sporadic,High-Value Buyer,"10675,10901,10659,10660,11081",2025-01-24,2025-12-20,16,Medium Retailer
643,TTK GLOBAL DISTRIBUTORS,Gauteng,21,25557.0,4427025.47,210810.73666666666,16.55,Sporadic,High-Value Buyer,"11081,11155,10263,11755,11518",2025-01-23,2025-12-20,18,Medium Retailer
480,Y&M SUPERMARKET,Polokwane,74,80755.0,15569707.50753846,210401.45280457378,5.088235294117647,Monthly,High-Value Buyer,"10025,10024,10020,10046,10027",2025-01-08,2025-12-20,42,Medium Retailer
682,EFREM WHOLESALE,Gauteng,73,117847.0,13973123.54,191412.6512328767,5.533333333333333,Bi-weekly,Bulk Buyer,"10051,11119,11755,11151,11005",2025-01-22,2025-12-20,35,Bulk/Wholesale
481,BISMILLAH WATLOO CASH & CARRY,Gauteng,54,74487.0,8530513.36,157972.46962962963,7.0625,Monthly,High-Value Buyer,"11755,11514,10048,11270,10006",2025-01-13,2025-12-18,35,Medium Retailer
681,STANLEY LOGISTICS (PVT) LTD,Gauteng,32,23109.0,4591245.09,143476.4090625,10.64516129032258,Monthly,High-Value Buyer,"10947,10437,10110,10445,10450",2025-01-24,2025-12-20,25,Medium Retailer
634,RECHARGE CASH N CARRY,Gauteng,45,58572.0,7194661.209999999,159881.3602222222,7.902439024390244,Monthly,High-Value Buyer,"11119,11829,11755,10051,10659",2025-01-30,2025-12-20,30,Medium Retailer
522,S.M WHOLESALERS CC,Gauteng,35,46883.0,7297618.18,208503.37657142855,11.1,Monthly,High-Value Buyer,"10678,10679,11158,10437,10956",2025-01-20,2025-12-19,22,Medium Retailer
347,NK INDUSTRIES (PTY) LTD,Gauteng,29,15499.0,3218971.0999999996,110999.00344827585,13.307692307692308,Sporadic,High-Value Buyer,"10244,10447,10678,11106,10794",2025-01-08,2025-12-20,22,Medium Retailer
555,BEST BEAUTY,Gauteng,13,3826.0,518038.9,39849.14615384616,31.181818181818183,Irregular,Regular Buyer,"11662,11656,11660,10080,10809",2025-01-10,2025-12-19,11,Small Retailer
59,FRONT ROW FMCG STORE,Gauteng,32,26875.0,4761562.76,148798.83625,11.533333333333333,Monthly,High-Value Buyer,"11119,10679,10678,10259,10071",2025-01-08,2025-12-20,23,Medium Retailer
509,MABINS CASH AND CARRY,Polokwane,104,151183.0,25072718.42,241083.83096153848,3.5157894736842104,Bi-weekly,Bulk Buyer,"10675,11755,10051,10025,11431",2025-01-22,2025-12-22,41,Bulk/Wholesale
800,FRESH PLANT PVT LIMITED,Gauteng,14,4486.0,887428.29,63387.735,26.0,Irregular,High-Value Buyer,"11498,11488,10659,10944,10840",2025-01-16,2025-12-20,12,Small Retailer
468,SMASH CAFE,Gauteng,17,12724.0,3405671.16,200333.59764705884,21.4375,Irregular,High-Value Buyer,"10754,10074,10502,10501,10503",2025-01-09,2025-12-18,13,Medium Retailer
653,FEMZ COSMETICS (PTY) LTD,Gauteng,33,33163.0,4933196.24,149490.79515151517,11.433333333333334,Monthly,High-Value Buyer,"10244,11119,11271,11270,10541",2025-01-11,2025-12-20,25,Medium Retailer
491,ASGARD TRADING,Gauteng,60,97863.0,11613244.14,193554.06900000002,6.745098039215686,Monthly,High-Value Buyer,"11119,10675,11488,11755,11400",2025-01-08,2025-12-18,34,Medium Retailer
562,777 SUPERMARKET,Gauteng,26,5049.0,913134.92,35120.57384615385,16.19047619047619,Sporadic,Regular Buyer,"11311,10959,10960,11498,10585",2025-01-13,2025-12-19,17,Small Retailer
656,KAYI CAPITAL,Gauteng,28,14835.0,3963355.2300000004,141548.40107142858,12.222222222222221,Sporadic,High-Value Buyer,"10447,11155,10244,10616,11348",2025-01-24,2025-12-20,22,Medium Retailer
430,BOKHA BROTHERS 786 PTY,Gauteng,39,55041.0,7455406.48,191164.26871794873,9.17142857142857,Monthly,High-Value Buyer,"11480,10959,10960,10427,10678",2025-01-31,2025-12-18,31,Medium Retailer
138,TREE BROTHER HOLY SELERS,Gauteng,16,5492.0,776509.0299999999,48531.814374999994,23.066666666666666,Sporadic,Regular Buyer,"10960,10678,10679,11311,11498",2025-01-08,2025-12-20,15,Small Retailer
506,CTX SUPPLIERS (PTY) LTD,Polokwane,58,58305.0,10832293.59,186763.68258620688,6.452830188679245,Monthly,High-Value Buyer,"10541,10263,11119,10679,10145",2025-01-10,2025-12-18,37,Medium Retailer
346,RAJON BLUE SHOP,Cape Town,29,11010.0,3447479.76,118878.61241379309,14.91304347826087,Sporadic,High-Value Buyer,"10869,10080,11489,10808,10025",2025-01-10,2025-12-19,16,Small Retailer
587,NEATELA LIFESTYLE (PTY) LTD,Gauteng,17,5019.0,1494215.33,87895.0194117647,22.4,Irregular,High-Value Buyer,"10028,10090,10357,10595,10447",2025-01-17,2025-12-19,13,Small Retailer
168,ROHAN SUPERMARKET,Hardware,256,91558.0,11993060.57,46847.8928515625,2.6744186046511627,Monthly,Frequent Buyer,"12130,12064,10058,12185,12113",2025-01-09,2025-12-20,34,Small Retailer
189,MEDICAL CENTER,Gauteng,17,8522.0,1681067.92,98886.3482352941,21.666666666666668,Irregular,High-Value Buyer,"10675,11119,10263,10450,10794",2025-01-29,2025-12-20,14,Medium Retailer
117,ALFAJRI GENERAL TRADING (PTY) LTD,Hardware,139,43779.0,25267594.44,181781.25496402878,2.982608695652174,Bi-weekly,High-Value Buyer,"12064,10002,10006,12130,10244",2025-01-13,2025-12-22,39,Small Retailer
630,GANI WHOLESALERS (PTY) LTD,Gauteng,50,40925.0,7038052.26,140761.0452,7.568181818181818,Monthly,High-Value Buyer,"10675,10678,10447,10804,11755",2025-01-21,2025-12-20,29,Medium Retailer
596,R 5 MUSA SHOP,Gauteng,15,1006.0,157799.55,10519.97,28.75,Irregular,Regular Buyer,"10541,10244,11407,10263,10051",2025-01-08,2025-12-19,11,Small Retailer
333,H H X TRADE,Gauteng,34,41417.0,7372844.82,216848.37705882353,10.40625,Monthly,High-Value Buyer,"10675,11119,11428,11432,10901",2025-01-21,2025-12-20,25,Medium Retailer
148,AFRICAN SUPERMARKET,Gauteng,24,18028.0,3798258.9999999995,158260.79166666666,15.727272727272727,Sporadic,High-Value Buyer,"10051,10040,11081,11490,10427",2025-01-08,2025-12-20,20,Medium Retailer
372,YASEENS SUPERETTE,Gauteng,45,58070.0,8887481.59,197499.5908888889,7.809523809523809,Monthly,High-Value Buyer,"10675,10901,11270,10796,11480",2025-01-24,2025-12-18,31,Medium Retailer
160,BBK SUPERMARKET,Gauteng,36,28515.0,4467950.35,124109.73194444443,11.225806451612904,Monthly,High-Value Buyer,"12130,10218,10263,11516,10611",2025-01-09,2025-12-23,25,Medium Retailer
542,YAFEIT GENERAL TRADING,Gauteng,25,23492.0,3871710.4700000007,154868.4188,14.043478260869565,Monthly,High-Value Buyer,"11119,10263,10244,11311,10596",2025-01-30,2025-12-19,21,Medium Retailer
357,NURANI TUCKSHOP,Gauteng,92,68903.0,12681721.11160826,137844.7946913941,4.526315789473684,Monthly,High-Value Buyer,"10679,10093,10660,10025,11475",2025-01-10,2025-12-20,33,Medium Retailer
224,NATURE'S HEALING,Gauteng,15,4645.0,1046968.9999999999,69797.93333333332,26.0,Sporadic,High-Value Buyer,"10445,11110,11041,11455,10394",2025-01-16,2025-12-20,13,Small Retailer
554,FAMILY SUPERMARKET,Gauteng,18,2729.0,889833.12,49435.17333333333,23.0,Irregular,Regular Buyer,"10869,10901,11467,10681,10499",2025-01-08,2025-12-19,13,Small Retailer
461,SOMAIYA SUPERMARKET,Gauteng,15,5394.0,873080.5299999999,58205.36866666666,24.428571428571427,Irregular,High-Value Buyer,"10494,10194,10445,10098,10440",2025-01-10,2025-12-18,13,Small Retailer
673,BUEMA COMERCIAL;E.I,Gauteng,45,42179.0,7031137.65,156247.50333333336,8.275,Monthly,High-Value Buyer,"11119,10541,10595,10447,11755",2025-01-23,2025-12-20,31,Medium Retailer
628,MA SWEET SUPERMARKET,Gauteng,18,6989.0,1339856.87,74436.49277777778,21.625,Irregular,High-Value Buyer,"11081,11498,10244,10136,10071",2025-01-08,2025-12-20,15,Small Retailer
386,LUCKY SHOPS,Gauteng,20,3973.0,773892.94,38694.647,20.176470588235293,Irregular,Regular Buyer,"10678,11581,11110,10081,11586",2025-01-10,2025-12-19,14,Small Retailer
223,ADEED GENERAL DEALERS (PTY)LTD,Gauteng,12,2615.0,610287.3999999999,50857.283333333326,30.636363636363637,Irregular,High-Value Buyer,"11348,10959,10447,11110,10950",2025-01-17,2025-12-20,9,Small Retailer
151,NEW STAR SUPERMARKET,Hardware,61,19545.0,6144612.369999999,100731.35032786884,7.040816326530612,Monthly,High-Value Buyer,"12064,12130,10006,10002,11311",2025-01-09,2025-12-20,29,Small Retailer
437,UNIMART ALEXANDRA TRADING (PTY)LTD,Gauteng,9,5298.0,918773.69,102085.96555555555,40.375,Irregular,High-Value Buyer,"11348,10679,10678,10899,10900",2025-01-29,2025-12-18,9,Medium Retailer
618,MMM RUGRATS,Gauteng,16,3408.0,659884.2100000001,41242.763125000005,21.533333333333335,Irregular,Regular Buyer,"10168,11106,10089,11110,11487",2025-01-31,2025-12-20,13,Small Retailer
104,GREEN SUPERMARKET,Hardware,783,271360.0,36453600.11,46556.32197956577,1.9171270718232045,Bi-weekly,Bulk Buyer,"12130,12064,12038,12113,10257",2025-01-10,2025-12-23,40,Bulk/Wholesale
318,WOSA WOSA WHOLE SALER,Gauteng,14,9537.0,2175233.22,155373.80142857143,25.615384615384617,Irregular,High-Value Buyer,"11480,11481,10877,10959,11430",2025-01-21,2025-12-20,11,Medium Retailer
344,RICH FOREVER ENTERPRISES,Gauteng,19,7791.0,1061677.58,55877.76736842105,19.058823529411764,Sporadic,High-Value Buyer,"10675,10058,11482,10876,11429",2025-01-30,2025-12-20,16,Small Retailer
HB_FOU002,FOURWAYS SHOP,George,51,56074.0,12834456.48,251656.0094117647,13.576923076923077,Irregular,High-Value Buyer,"10046,10047,10447,10051,10659",2024-01-16,2025-12-22,40,Medium Retailer
HB_QOL001,QOLWENI DISCOUNT SHOP,George,65,115320.0,23594672.13,362994.95584615384,10.492537313432836,Irregular,Bulk Buyer,"10025,10026,10028,10024,10027",2024-01-15,2025-12-18,43,Bulk/Wholesale
HB_NJ 001,NJ Comunitty Cash Store,George,64,113573.0,27676429.65,432444.21328125,10.984375,Irregular,Bulk Buyer,"10025,10028,10046,10024,10490",2024-01-16,2025-12-19,41,Bulk/Wholesale
HB_BUS001,BUSY CORNER HOP,George,65,120054.0,24927510.22,383500.1572307692,5.3125,Monthly,Bulk Buyer,"10028,10024,10046,10032,10047",2025-01-14,2025-12-20,37,Bulk/Wholesale
HB_ALS001,Alshabaab Shop,George,58,101301.0,24962350.0,430385.3448275862,11.75,Irregular,Bulk Buyer,"10032,10541,10263,10754,10025",2024-01-17,2025-12-22,40,Bulk/Wholesale
HB_FRI004,Friendly Shop Super Market,George,63,93202.0,21502410.799999997,341308.1079365079,11.306451612903226,Irregular,High-Value Buyer,"10074,10025,10032,10659,10026",2024-01-21,2025-12-22,43,Medium Retailer
HB_RAM003,RAMADHAN CASH STORE,George,46,69382.0,14334466.0,311618.82608695654,15.488888888888889,Irregular,High-Value Buyer,"10659,10046,10541,10263,10047",2024-01-25,2025-12-22,36,Medium Retailer
HB_PEO003,People's Cash Store,George,41,67374.0,14887666.95,363113.82804878044,16.738095238095237,Irregular,High-Value Buyer,"10263,10541,10185,10970,10447",2024-01-15,2025-12-18,34,Medium Retailer
HB_JJ'001,JJ's Supermarket,George,63,121992.0,27078944.77,429824.52015873016,11.015625,Irregular,Bulk Buyer,"10026,10025,10028,10046,10809",2024-01-17,2025-12-22,44,Bulk/Wholesale
HB_ALL007,All Nation Shop,George,54,67809.0,15587807.9,288663.10925925925,12.709090909090909,Irregular,High-Value Buyer,"10263,10026,10541,10025,10028",2024-01-21,2025-12-20,36,Medium Retailer
HB_HOP001,Hope Cash&Carry,George,68,137578.0,33637591.21,494670.4589705882,9.95774647887324,Irregular,Bulk Buyer,"10026,10032,10490,10024,10025",2024-01-15,2025-12-22,40,Bulk/Wholesale
HB_HAA001,HAARLEM SUPERMARKET,George,67,113561.0,26703546.020000003,398560.388358209,10.753846153846155,Irregular,Bulk Buyer,"10046,10047,10869,10541,10447",2024-01-20,2025-12-19,37,Bulk/Wholesale
HB_CUT001,"Cut Price C,n,carry",George,71,143609.0,36305763.230000004,511348.777887324,10.144927536231885,Irregular,Bulk Buyer,"10047,10046,10490,10886,10032",2024-01-22,2025-12-22,43,Bulk/Wholesale
HB_MOL001,MOLOMO GENERAL DEALER,George,48,57852.0,12577826.450000001,262038.05104166668,14.659574468085106,Irregular,High-Value Buyer,"10263,10659,10244,10046,10660",2024-01-30,2025-12-19,34,Medium Retailer
HB_SAL001,Salamuuni Super Market,George,52,90790.0,20454100.35,393348.0836538462,13.23076923076923,Irregular,High-Value Buyer,"10869,10541,10244,10263,10024",2024-01-31,2025-12-19,36,Medium Retailer
HB_ALL001,ALL IN ONE STOTE,George,49,76610.0,19038242.830000002,388535.5679591837,14.583333333333334,Irregular,High-Value Buyer,"10051,10025,10024,10447,10026",2024-01-22,2025-12-22,37,Medium Retailer
HB_DAN002,DANKAAR WINKEL SHOP,George,53,74707.0,20585284.5,388401.59433962265,13.056603773584905,Irregular,High-Value Buyer,"10490,10447,10796,10869,10186",2024-01-28,2025-12-20,37,Medium Retailer
HB_GOL001,Golden Star Supermarket,George,58,92887.0,19876419.2,342696.88275862066,12.321428571428571,Irregular,High-Value Buyer,"10093,10263,10541,10088,10675",2024-01-29,2025-12-19,38,Medium Retailer
HB_SUP004,SUPERMARK,George,40,50148.0,12665781.69,316644.54225,17.375,Irregular,High-Value Buyer,"10032,10025,10522,10675,10093",2024-01-24,2025-12-19,30,Medium Retailer
HB_ARS001,Arsenal Shop,George,60,103426.0,21960150.119999997,366002.502,11.733333333333333,Irregular,Bulk Buyer,"10028,10024,10026,10025,10046",2024-01-18,2025-12-22,40,Bulk/Wholesale
